GEO_ID,,NAME,S1903_C02_011E,S1903_C02_012E,S1903_C02_013E,S1903_C02_014E,S1903_C02_011M,S1903_C02_012M,S1903_C02_013M,S1903_C02_014M,S1903_C02_015M,,S1903_C02_015E,,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M
0500000US16019,16019,"Bonneville County, Idaho",27314,56530,64321,39447,4138,3459,3004,2517,3279.5,46903,61480,2332,37138,361,92.7,0.7,0.6,0.2,0.4,0.3,1,0.2,0,0.1,3.8,0.5,1.3,0.4,7.9,0.6,89,0.8,3.9,0.6,37,1,36.6,0.9,22.6,0.5,26954,426,49.9,1.5,50.1,1.5,79.5,1.7,14.5,1.5,6,0.9,10184,460,53,2.5,45.9,2.7,7.1,1.6,47,2.5,38.6,2.6,8.3,2.1,28.9,(X),28.1,(X),29.5,(X),52831,1634,54054,1918,-,**,32083,28876,51473,11579,-,**,37530,3235,44032,18975,40846,6927,54479,1875,27314,4138,56530,3459,64321,3004,39447,2517,61480,2332,59509,4429,62734,2324,69568,1850,28157,2845,50123,6044,30391,1787,25257,2283,23450,2255,46719,12413,36737,2069,32459,4768,60947,9076,(X),(X),(X),(X),(X),(X)
0500000US16021,16021,"Boundary County, Idaho",37059,48125,47713,31250,24475,10920,10264,8566,13556.25,41036.75,51538,4889,4393,189,95.5,1.3,0,0.7,1.2,0.7,0.6,0.9,0,0.7,0.5,0.5,2.2,1.3,3.5,1.3,93.9,1.3,2,1.1,25.3,2.3,41.7,2.6,31,2.9,2805,204,37.4,5,62.6,5,86.8,4.1,9,3.6,4.2,2.2,1588,196,50.7,7.9,47.4,7.8,3.3,2.6,49.3,7.9,37.4,7.8,11.9,5.5,33.8,(X),32.7,(X),33.8,(X),39279,3915,38888,3574,-,**,51000,22689,-,**,-,**,-,**,-,**,64875,27580,38612,3159,37059,24475,48125,10920,47713,10264,31250,8566,51538,4889,56000,15630,50179,4077,56509,7838,13167,10776,-,**,21711,5932,18651,8866,15982,10045,36579,21446,24858,6644,16211,4586,59816,27290,(X),(X),(X),(X),(X),(X)
0500000US16023,16023,"Butte County, Idaho",16176,41667,53125,33333,10054,12198,15509,7521,11320.5,36075.25,51188,9427,1061,105,97.9,1.7,0.2,0.3,0.3,0.4,0,2.8,0,2.8,1.3,1.6,0.3,0.4,3,2.3,96.2,2.3,3.2,3,25.6,4.6,39.3,4.5,31.9,4.6,689,84,33.7,6.5,66.3,6.5,83,5.3,14.4,5.2,2.6,2.3,372,74,34.9,9.5,33.6,9.6,1.3,1.4,65.1,9.5,56.2,10.8,8.9,7.9,36.1,(X),38.5,(X),30.9,(X),39653,6980,38819,6970,-,**,-,**,-,**,-,**,-,**,-,**,31250,30803,40040,7242,16176,10054,41667,12198,53125,15509,33333,7521,51188,9427,49605,22849,51953,12878,58571,18124,-,**,-,**,25000,5388,23571,3906,23295,4464,-,**,25625,7935,21875,8839,75208,71759,(X),(X),(X),(X),(X),(X)
0500000US16025,16025,"Camas County, Idaho",-,36563,53750,33500,**,18901,7433,10228,12187.33333,41271,50833,6264,379,58,96.6,3.4,0,7.6,0.8,1.3,0,7.6,0,7.6,2.1,3.4,0.5,0.8,4,3.6,94.7,3.6,4.2,4.6,21.9,7.6,47,9.2,26.9,8.4,246,46,43.1,10.7,56.9,10.7,78,8.3,9.8,5.7,12.2,6.9,133,47,32.3,13.5,26.3,13.4,6,6.5,67.7,13.5,59.4,13.8,8.3,7.9,52.2,(X),51.6,(X),46.6,(X),42708,9234,44167,9859,-,**,-,**,-,**,-,**,-,**,-,**,-,**,42708,9676,-,**,36563,18901,53750,7433,33500,10228,50833,6264,33929,15364,65313,17356,54821,16878,20500,12222,37500,35889,22279,16982,16875,5726,14609,4151,-,**,38571,7848,37656,20780,-,**,(X),(X),(X),(X),(X),(X)
0500000US16027,16027,"Canyon County, Idaho",24467,47933,50947,37150,5429,2195,1878,1915,2854.25,40124.25,51914,1375,67155,540,91.7,0.7,0.4,0.2,1.1,0.3,0.8,0.2,0.1,0.1,3.8,0.6,2,0.3,18,0.7,78.4,0.8,4.3,0.5,36.6,0.8,36.1,0.8,23,0.7,47489,1042,48.5,1.4,51.5,1.4,76.5,1.6,16.5,1.3,7.1,1.1,19666,957,56,2.9,48.9,2.8,7.1,1.3,44,2.9,33.7,2.7,10.3,1.7,29.6,(X),28.4,(X),30,(X),44860,1126,44892,1013,35486,19805,30806,11769,61994,21295,41705,28071,47321,15459,43493,13456,37439,2553,46673,1225,24467,5429,47933,2195,50947,1878,37150,1915,51914,1375,47417,1996,55698,1423,58588,2286,29408,2414,38448,4166,25676,1446,22174,1575,20037,1963,38825,6303,31701,1437,28231,2952,53002,4420,(X),(X),(X),(X),(X),(X)
0500000US16029,16029,"Caribou County, Idaho",32365,73516,73226,36047,10974,5624,10911,4639,8037,53788.5,69659,8207,2553,125,98,1.1,0,1.2,0,1.2,0,1.2,0,1.2,0.8,0.8,1.1,0.8,4.3,1.4,94.6,1.8,5.1,1.8,30.2,1.9,35.6,2.5,29.2,1.9,1873,116,47.4,3.4,52.6,3.4,90.6,3.4,4.5,2.5,4.9,2.5,680,117,55.9,7.9,48.4,6.3,7.5,5.4,44.1,7.9,31.6,7,12.5,6.6,41.2,(X),40.3,(X),40.7,(X),57957,5395,59238,5535,-,**,-,**,-,**,-,**,41023,17061,-,**,52132,26417,59356,6181,32365,10974,73516,5624,73226,10911,36047,4639,69659,8207,74186,9575,62634,5378,73283,3759,22037,22000,30833,26773,30625,7731,21125,4281,18885,3156,32083,17383,51324,10466,49135,13762,51985,44969,(X),(X),(X),(X),(X),(X)
0500000US16031,16031,"Cassia County, Idaho",-,47875,56103,32939,**,5504,5181,4791,5158.666667,45639,51910,2663,7717,152,95.8,1.2,0,0.4,1,0.5,0.3,0.3,0,0.4,2.5,1.1,0.4,0.3,21.3,1.3,77.1,1.2,5.1,1.5,33.8,1.5,36.7,1.5,24.4,1.4,5902,225,49.9,2.3,50.1,2.3,82.2,2.6,10.5,2.5,7.3,2.3,1815,227,49.8,5.7,47.8,5.6,2,1.4,50.2,5.7,42.7,5.7,7.5,3.7,24.5,(X),22.8,(X),26.7,(X),46215,2592,46736,2690,-,**,45909,13449,-,**,-,**,36250,15126,-,**,38373,3795,50858,2644,-,**,47875,5504,56103,5181,32939,4791,51910,2663,49269,4203,56458,5755,58602,3629,24563,5755,36862,5462,21807,2235,18298,2409,18057,2404,34318,29235,29833,9638,24107,8853,64421,22878,(X),(X),(X),(X),(X),(X)
0500000US16033,16033,"Clark County, Idaho",-,25848,60536,34219,**,4776,48126,15442,22781.33333,40201,34205,28741,287,53,95.1,5.2,0,9.9,0,9.9,0,9.9,0,9.9,4.9,5.2,0,9.9,37.3,11.2,62.7,11.2,0,9.9,42.2,14.3,31.7,12,26.1,10.8,233,46,58.8,12.3,41.2,12.3,77.7,13.2,17.2,12.2,5.2,6.4,54,27,35.2,21.6,35.2,21.6,0,38.8,64.8,21.6,64.8,21.6,0,38.8,22.3,(X),23.6,(X),16.7,(X),32422,6837,33516,10112,-,**,-,**,-,**,-,**,-,**,-,**,25813,6228,51250,20637,-,**,25848,4776,60536,48126,34219,15442,34205,28741,31641,21496,56500,44348,56250,37816,-,**,-,**,16818,4720,-,**,-,**,-,**,17159,9141,17159,9141,-,**,(X),(X),(X),(X),(X),(X)
0500000US16035,16035,"Clearwater County, Idaho",31176,46725,44375,33179,4350,3176,3175,4352,3763.25,38863.75,49824,4149,3668,189,95.7,1.8,0.2,0.3,1.3,0.8,0.8,0.8,0.1,0.2,0.4,0.4,1.6,1.1,1.3,0.5,94.7,1.6,5,1.9,17.4,2,41.3,2.6,36.3,1.9,2350,162,26.9,2.7,73.1,2.7,82.8,3.1,10.9,2.1,6.3,2.1,1318,134,41.8,4.5,35.6,4.4,6.2,2.6,58.2,4.5,40.4,5.5,17.8,5,37.2,(X),37.2,(X),36.1,(X),40266,3707,40258,3732,-,**,32188,11316,-,**,-,**,-,**,45625,21372,49107,32989,40082,3765,31176,4350,46725,3176,44375,3175,33179,4352,49824,4149,51042,7553,49294,4201,54604,3866,30962,6544,40104,9602,25897,2200,22457,3853,19340,2870,31818,3716,28583,5144,25481,4286,34097,6164,(X),(X),(X),(X),(X),(X)
0500000US16037,16037,"Custer County, Idaho",31875,55179,42303,33536,16445,21581,16974,8752,15938,40723.25,51023,10574,1801,140,97.9,1.5,0,1.6,0,1.6,0,1.6,0,1.6,0.8,1.1,1.3,1.2,5.2,2.6,93.4,3,1.9,1.6,22.5,3.8,39.3,4.6,36.3,4.1,1266,147,30.1,6.1,69.9,6.1,86,5.4,11.2,5.2,2.8,2.1,535,129,46,11.6,42.8,11,3.2,4.1,54,11.6,43.4,11.9,10.7,8,40.9,(X),42.1,(X),36.3,(X),39497,2925,39503,3289,-,**,-,**,-,**,-,**,-,**,-,**,37800,6463,39981,3259,31875,16445,55179,21581,42303,16974,33536,8752,51023,10574,65104,38112,49141,12978,54982,10740,13981,1524,30625,17475,25929,5839,22500,3073,21836,3344,-,**,32686,9483,33511,8634,26164,8565,(X),(X),(X),(X),(X),(X)
0500000US16039,16039,"Elmore County, Idaho",27458,46235,58419,30744,6423,5095,4472,4256,5061.5,40714,54299,3382,9832,274,89.6,1.5,2.3,0.7,1.8,0.5,2.4,0.7,0.3,0.2,2.7,1.1,1,0.6,11.5,1.6,80.8,2,11.2,1.5,37.3,2,31.6,2.1,19.9,1.4,6939,258,46.8,2.8,53.2,2.8,82.6,3.7,11.4,2.6,6,2.1,2893,265,45.5,5.1,37.4,5.3,8.1,2.9,54.5,5.1,40.8,5.4,13.8,5.3,25.8,(X),27,(X),21.8,(X),44444,2162,45184,2638,46397,25501,-,**,51875,41944,-,**,-,**,24519,21277,31566,10425,46900,4259,27458,6423,46235,5095,58419,4472,30744,4256,54299,3382,49947,7115,56879,3124,58983,3146,26031,4995,40435,12084,27372,4668,21622,2119,20525,4929,24036,6836,33929,7143,28977,4786,75703,44873,(X),(X),(X),(X),(X),(X)
0500000US16041,16041,"Franklin County, Idaho",41890,50051,60190,40918,14428,8642,5506,5747,8580.75,48262.25,58887,4476,4226,125,97.6,1.3,0.9,0.9,0.1,0.2,0,0.2,0,0.7,1.2,0.8,0.2,0.1,3.8,0.9,95.1,1.5,3.7,2.2,32.6,2.6,39.1,2.6,24.6,2,3349,172,51,3.5,49,3.5,85.4,4,10.2,3.6,4.4,2.4,877,168,46.5,9.6,43.7,9.5,2.9,2.7,53.5,9.6,46.2,10,7.3,4.7,36.3,(X),37,(X),34,(X),50500,5847,51216,5073,-,**,-,**,-,**,-,**,32955,22034,"250,000+",***,33636,17456,51386,4998,41890,14428,50051,8642,60190,5506,40918,5747,58887,4476,50117,13154,62188,3059,63260,4921,28724,6187,44792,12385,24709,4264,20670,2351,20513,2263,-,**,33042,11776,29779,10837,-,**,(X),(X),(X),(X),(X),(X)
0500000US16043,16043,"Fremont County, Idaho",22724,51831,61798,39257,5328,3966,4302,5024,4655,43902.5,56811,3624,4466,172,94.5,1.5,0.1,0.2,0.4,0.4,0.2,0.4,0.1,0.2,1.7,0.8,2.8,1.3,8.7,1.1,89,1.5,6.4,1.8,27.5,2,36.5,1.9,29.6,2.1,3518,199,41.6,2.9,58.4,2.9,87.5,2.7,8.6,2.2,3.9,1.6,948,141,51.9,8.3,50.7,8.3,1.2,1.4,48.1,8.3,41.4,8.2,6.8,3.9,24.2,(X),25.2,(X),20,(X),49973,3888,50766,3447,-,**,31136,11863,-,**,-,**,33472,12628,44079,33282,33580,7838,52596,3823,22724,5328,51831,3966,61798,4302,39257,5024,56811,3624,53491,5463,59106,3327,60554,3994,24283,3240,29792,15409,30500,6654,25921,9797,25724,9544,-,**,34079,8520,32159,7706,65385,16751,(X),(X),(X),(X),(X),(X)
0500000US16045,16045,"Gem County, Idaho",39333,40213,49863,36733,38593,7868,4228,3267,13489,41535.5,46284,3119,6287,278,96,1.6,0,0.5,1.6,1.3,0,0.5,0,0.5,1.4,1.4,1,0.7,6,1.4,91.4,1.5,1.8,1.4,24,3.4,38.7,3,35.5,2.3,4293,276,29.9,4.5,70.1,4.5,74.6,4.6,19.6,3.5,5.8,2.9,1994,292,50.9,6.2,46,6.2,4.9,2.8,49.1,6.2,37.6,6.5,11.5,5.5,34.8,(X),33.3,(X),36.3,(X),40767,2123,40726,2246,-,**,-,**,-,**,-,**,-,**,41336,33231,-,**,40811,2017,39333,38593,40213,7868,49863,4228,36733,3267,46284,3119,40060,5763,48470,2887,50578,2961,32531,11996,46500,2998,21075,4562,14470,3129,13830,2363,38750,31356,33277,9234,28083,8170,41071,16969,(X),(X),(X),(X),(X),(X)
0500000US16047,16047,"Gooding County, Idaho",37813,48438,51047,28412,26465,9320,8072,3967,11956,41427.5,49652,3883,5476,182,90.6,2.6,0.1,0.1,1.5,0.8,0.5,0.7,0.1,0.1,6,2.4,1.3,0.9,19.6,1.8,78.2,1.9,5.1,1.8,28.3,2,36.9,2.7,29.8,2.1,3928,207,47.6,3.4,52.4,3.4,82.4,3.2,11.8,2.7,5.8,2.3,1548,201,55.4,6.3,45.3,7.1,10.1,4.5,44.6,6.3,34.1,6.4,10.5,5.1,37.7,(X),42.8,(X),24.6,(X),40704,3159,41566,3008,-,**,50313,48465,-,**,-,**,35993,19616,-,**,39639,11574,41166,3074,37813,26465,48438,9320,51047,8072,28412,3967,49652,3883,49718,7416,49575,5368,54132,4744,22107,2727,37813,21238,22219,3449,22689,4708,19542,3684,52955,41594,21914,6958,17422,10064,43333,33146,(X),(X),(X),(X),(X),(X)
0500000US16049,16049,"Idaho County, Idaho",29904,54034,40844,30984,12664,6214,4052,2083,6253.25,38941.5,47775,2769,6443,275,95.6,1,0,0.5,2.3,0.8,0.4,0.3,0,0.5,0.2,0.2,1.6,0.5,1.9,0.6,93.9,1.1,2.8,1,19.6,1.4,39.3,1.4,38.3,1.6,4350,293,31.6,2.4,68.4,2.4,86.7,2.8,9,2.2,4.3,1.9,2093,210,51.3,5.1,43.9,4.9,7.4,3,48.7,5.1,41.6,5.5,7.1,2.8,35.6,(X),36.3,(X),33.8,(X),38597,1962,39023,1970,-,**,20188,3850,32679,7193,-,**,-,**,40441,16496,49261,18237,38918,1948,29904,12664,54034,6214,40844,4052,30984,2083,47775,2769,48540,4868,46994,3610,49547,3018,32321,11875,38409,6766,21764,2721,19638,4594,17652,3649,35795,6338,23274,6569,21236,3328,40655,4333,(X),(X),(X),(X),(X),(X)
0500000US16051,16051,"Jefferson County, Idaho",35469,57960,62518,37399,4767,5280,5087,3858,4748,48336.5,58195,3893,8150,226,94.7,1.3,0,0.4,0.2,0.3,0,0.1,0.5,0.6,3.8,1.1,0.8,0.5,7.5,1.1,91.3,1.3,3.6,1.6,38.9,2.2,36.4,2.2,21.1,1.8,6567,245,52.2,2.8,47.8,2.8,82.5,3.5,8.4,2.6,9,2.5,1583,214,54.2,6.8,46.8,7.9,7.4,4.7,45.8,6.8,37.2,6.9,8.6,5.5,31.9,(X),32.2,(X),28.6,(X),54646,2962,55509,3019,-,**,46000,584,-,**,-,**,40996,2707,-,**,40282,4116,56313,3250,35469,4767,57960,5280,62518,5087,37399,3858,58195,3893,54540,3932,62649,4905,62889,3002,27409,8236,51200,29258,32981,9701,24224,6576,22182,4267,63220,40158,42321,13753,35737,12308,60500,37845,(X),(X),(X),(X),(X),(X)
0500000US16053,16053,"Jerome County, Idaho",21705,57767,46250,28283,13770,5390,3374,3384,6479.5,38501.25,50972,1705,7647,169,94,1.8,0,0.1,1.2,0.8,0.2,0.2,0,0.4,3.1,1.4,1.6,0.8,23.7,1.8,74.1,1.7,6.4,1.9,33.3,2.5,37.5,2,22.8,1.4,5661,229,50.7,3.2,49.3,3.2,79.5,3.6,12,2.4,8.5,2.6,1986,207,46.9,6.3,38.8,6.3,8.1,4.1,53.1,6.3,41.1,6.7,12,4.7,33.1,(X),33.6,(X),31.8,(X),44447,4104,44853,4498,-,**,-,**,34375,11739,-,**,40484,27152,36406,35293,36263,3718,50029,2813,21705,13770,57767,5390,46250,3374,28283,3384,50972,1705,51400,5788,50728,2451,58184,1657,20608,3353,31186,7177,22932,3677,19665,2884,17729,2363,43309,22134,30473,9059,26364,10658,43250,15570,(X),(X),(X),(X),(X),(X)
0500000US16055,16055,"Kootenai County, Idaho",27802,56650,59712,40733,7735,3129,3635,2829,4332,46224.25,60913,1880,57213,608,95.5,0.5,0.1,0.1,1.4,0.3,0.8,0.3,0.1,0.1,0.4,0.2,1.6,0.3,2.6,0.4,93.8,0.6,4.4,0.6,30.7,0.9,38.1,0.8,26.8,0.7,39564,887,41.9,1.6,58.1,1.6,79.1,1.5,15.1,1.4,5.8,0.9,17649,959,53.1,2.8,44.1,2.8,9,1.4,46.9,2.8,34.2,2.7,12.7,2,26.9,(X),26.7,(X),25.7,(X),50924,1311,51213,1260,-,**,42703,11659,37390,8392,-,**,37043,16477,56619,11468,57203,10759,51060,1268,27802,7735,56650,3129,59712,3635,40733,2829,60913,1880,55781,4047,64472,1897,68284,2029,31584,4253,35163,6606,30179,2145,25346,2835,22297,2217,49931,3130,34247,3577,29574,3306,48924,5668,(X),(X),(X),(X),(X),(X)
0500000US16057,16057,"Latah County, Idaho",13878,48358,68965,41301,4330,8109,3054,5792,5321.25,43125.5,63397,2682,15218,269,95.3,0.8,0.4,0.3,0.4,0.3,1.7,0.5,0,0.2,0.4,0.3,1.8,0.7,2.5,0.7,93.2,1.1,20.6,1.8,31.5,1.5,29,1.3,19,1.1,8434,307,41.4,2.6,58.6,2.6,83,2.7,11.7,2.3,5.2,1.4,6784,357,46.4,3.6,33.3,3.5,13,3,53.6,3.6,32,4.1,21.6,3.9,26.5,(X),25.9,(X),27.3,(X),42133,2064,43493,2754,16944,6245,-,**,27063,9692,-,**,18802,12874,23689,9497,24479,16870,43910,2676,13878,4330,48358,8109,68965,3054,41301,5792,63397,2682,58983,4864,66866,3163,68958,2838,29323,7032,33580,5380,22010,2665,22953,4210,24291,4910,21342,7039,21405,3766,21627,2937,20718,13989,(X),(X),(X),(X),(X),(X)
0500000US16059,16059,"Lemhi County, Idaho",10893,37300,41399,28819,1233,6696,5620,6614,5040.75,29602.75,50079,4838,3698,170,94.1,1.5,0.4,0.6,1.8,1.4,0.7,1,0,0.8,0,0.8,3,1.7,0.8,0.6,93.6,1.6,3.3,2.1,20.8,2.9,39.1,2.5,36.8,2.7,2184,193,26.2,4.1,73.8,4.1,86.6,5.3,6.1,3.5,7.3,3.5,1514,202,51.7,6.9,47,6.8,4.6,3.4,48.3,6.9,45.9,6.9,2.4,1.8,29.1,(X),30.5,(X),25.6,(X),34762,2941,34573,2930,-,**,57417,13267,-,**,-,**,-,**,-,**,56875,22768,34554,2892,10893,1233,37300,6696,41399,5620,28819,6614,50079,4838,46094,7990,51548,5916,53438,5732,39861,29659,21932,4307,21399,1845,20779,2655,20289,5346,36200,9729,24194,8969,24073,9136,34375,29990,(X),(X),(X),(X),(X),(X)
0500000US16061,16061,"Lewis County, Idaho",43750,55625,42452,27981,30989,12130,4885,2029,12508.25,42452,50203,3083,1624,40,92.1,1.2,0,1.8,3.6,1,0.8,0.3,0,1.8,0.4,0.6,3.1,1,1.5,1,91.4,1.3,2.4,0.9,18,1.5,40.6,1.7,39,1.8,1008,56,30.9,2.5,69.1,2.5,81,3.4,12.4,2.7,6.6,2.1,616,51,47.9,4.1,41.2,3.9,6.7,2.6,52.1,4.1,43,4,9.1,3.1,34.7,(X),36.4,(X),30.5,(X),38068,1684,38095,1655,-,**,42500,32855,45536,7286,-,**,-,**,30625,20471,23214,21842,38155,1620,43750,30989,55625,12130,42452,4885,27981,2029,50203,3083,53250,7788,48047,4380,58125,5095,28125,7633,30625,7573,21188,2042,17463,2904,16250,1822,44375,20948,23274,2814,22014,2776,35000,14827,(X),(X),(X),(X),(X),(X)
0500000US16063,16063,"Lincoln County, Idaho",26563,51492,55292,30074,16608,6031,4529,5916,8271,40855.25,52019,3280,1596,89,94.4,2.5,0,1.9,0.3,0.6,0,1.9,0,1.9,4.8,2.1,0.6,0.6,18.8,2.6,80.6,2.6,2.8,1.6,34.9,2.9,36.4,3.3,25.9,2.6,1190,86,45.6,3.5,54.4,3.5,83.1,4.1,9.8,3.4,7.1,2.7,406,72,51.2,8.2,39.9,7.3,11.3,5,48.8,8.2,37.7,7.9,11.1,5.8,43,(X),48,(X),28.3,(X),44500,2970,44521,3040,-,**,-,**,-,**,-,**,33864,22394,65625,15109,46310,6558,43452,2990,26563,16608,51492,6031,55292,4529,30074,5916,52019,3280,50144,6575,54514,5526,51888,4058,45625,30834,53571,9323,23286,2861,20463,2297,19196,2574,-,**,28438,18318,24375,4651,59583,28266,(X),(X),(X),(X),(X),(X)
0500000US16065,16065,"Madison County, Idaho",16945,37303,70233,38750,3280,5243,10080,10823,7356.5,40807.75,36823,3302,10508,330,95.9,1.2,0.5,0.5,0,0.3,0.6,0.3,0.1,0.2,1.7,0.9,1.2,0.5,5.3,1.4,92.5,1.5,26.4,2.2,37,2.2,22.5,1.2,14.1,1.1,8333,343,44.9,2.6,55.1,2.6,92.7,1.7,5.1,1.4,2.1,0.8,2175,234,51.6,4.7,33.9,5.7,17.7,3.9,48.4,4.7,30.9,6.3,17.6,4.3,26.8,(X),20.4,(X),50.1,(X),33856,2059,34266,2061,-,**,-,**,61786,20921,-,**,-,**,21935,5640,-,**,34989,2485,16945,3280,37303,5243,70233,10080,38750,10823,36823,3302,48362,6234,29337,3392,38026,4166,32917,5239,24688,12951,25428,3057,24836,3687,23226,5854,29231,7553,26341,8976,25439,7983,30625,22227,(X),(X),(X),(X),(X),(X)
0500000US16067,16067,"Minidoka County, Idaho",35111,47689,58019,36306,10938,5949,5219,5340,6861.5,44281.25,51791,3724,7261,171,92.8,1.8,0.5,0.6,0.7,0.6,0.4,0.3,0.2,0.4,4.2,1.4,1.1,0.6,25.8,1.6,72,1.9,6.7,1.7,29,2.4,36.4,1.6,27.8,1.6,5580,236,44.3,2.5,55.7,2.5,77.7,3.1,13.6,2.4,8.6,2.3,1681,211,52.9,5.7,47,6,5.9,4.1,47.1,5.7,38.6,6.9,8.4,3.9,27.2,(X),28,(X),23,(X),46147,2265,47351,3670,18241,10700,-,**,49766,38271,-,**,29792,19614,-,**,40326,5060,50941,3722,35111,10938,47689,5949,58019,5219,36306,5340,51791,3724,46868,5156,55582,3804,57358,2839,19817,7702,45293,4230,29097,4578,18981,7920,16586,2655,45606,12757,36726,9923,31646,4713,-,**,(X),(X),(X),(X),(X),(X)
0500000US16069,16069,"Nez Perce County, Idaho",31780,52100,62490,35216,6280,6903,5355,6516,6263.5,45396.5,61436,3118,16127,256,92.9,0.9,0.1,0.2,4.1,0.6,1,0.4,0,0.1,0.3,0.2,1.5,0.6,2.6,0.5,90.8,1.1,5.5,0.8,28.8,1.3,36.5,1.4,29.3,1.2,10503,313,37.2,2.5,62.8,2.5,75.4,2.5,17.5,2.4,7.2,1.5,5624,348,53.3,4.7,44,4,9.3,2.3,46.7,4.7,37.5,4.6,9.2,2.4,29.8,(X),30.4,(X),27.6,(X),49541,2369,50214,2346,145750,104013,45000,8752,"2,500-",***,-,**,-,**,29750,27748,34167,31581,50615,2232,31780,6280,52100,6903,62490,5355,35216,6516,61436,3118,57748,7430,63897,3665,69122,2777,31025,3297,35293,6622,30185,3454,25475,2611,22318,3723,41953,10412,38470,5934,32566,4881,63424,8401,(X),(X),(X),(X),(X),(X)
0500000US16071,16071,"Oneida County, Idaho",39038,58287,44875,28831,960,8947,7881,1955,4935.75,42757.75,50000,5325,1551,98,98.2,1.5,0,1.9,0.7,1.1,0,1.9,0,1.9,0,1.9,1.1,1.2,4.1,2.4,94.6,2.8,4.1,3.9,23.3,3.3,39.2,3.9,33.4,3.1,1120,99,40.6,5.3,59.4,5.3,89.8,4.1,6.2,3.1,4,2.5,431,93,56.1,8.9,54.3,9.3,1.9,2.7,43.9,8.9,43.4,9.1,0.5,1,35.5,(X),36.3,(X),32.7,(X),40564,4038,41054,4021,-,**,-,**,-,**,-,**,-,**,30139,9623,31806,10552,41471,4126,39038,960,58287,8947,44875,7881,28831,1955,50000,5325,59213,7445,46193,5210,53304,6087,23750,2352,43625,36747,20213,4277,13750,5660,12750,5438,-,**,27786,4848,27734,5426,-,**,(X),(X),(X),(X),(X),(X)
0500000US16073,16073,"Owyhee County, Idaho",21771,36466,40845,28609,4906,4899,3746,3203,4188.5,31922.75,42648,3560,4068,135,87.4,2.1,0,0.7,3.2,0.9,0.3,0.3,0,0.7,6.1,1.8,3,1.2,19.8,2.1,74.5,2.5,2.8,1.2,29.7,2.3,40.5,2.9,27.1,2.4,2775,150,41.3,3.6,58.7,3.6,73.8,3.6,15.7,3.2,10.6,2.2,1293,157,40.6,5.6,37.1,5.8,3.5,1.8,59.4,5.6,52.1,6.9,7.3,4.1,32.5,(X),34.5,(X),25.5,(X),34785,3377,37026,2855,-,**,28846,4983,-,**,-,**,22143,6222,18409,4931,25851,1536,40664,3869,21771,4906,36466,4899,40845,3746,28609,3203,42648,3560,32206,6863,46250,4813,51920,6074,21926,3523,32159,4138,23514,2728,19258,7532,18594,7008,33194,19963,24478,4431,24104,3675,31875,17039,(X),(X),(X),(X),(X),(X)
