GEO_ID,id_Fix,NAME,percent_Rent,percent_Own,Rent_MOE,Own_MOE
id,id_Fix,Geographic Area Name,percent_Rent,percent_Own,Rent_MOE,Own_MOE
1400000US16027020401,16027020401,"Census Tract 204.01, Canyon County, Idaho",40.39344262,59.60655738,7.967213115,8.786885246
1400000US16027020100,16027020100,"Census Tract 201, Canyon County, Idaho",77.48091603,22.51908397,13.16793893,6.297709924
1400000US16027020200,16027020200,"Census Tract 202, Canyon County, Idaho",67.12962963,32.87037037,9.87654321,7.638888889
1400000US16027020300,16027020300,"Census Tract 203, Canyon County, Idaho",59.21288014,40.78711986,8.646392367,7.215265355
1400000US16027020402,16027020402,"Census Tract 204.02, Canyon County, Idaho",38.94785418,61.05214582,7.660359945,7.198892478
1400000US16027020501,16027020501,"Census Tract 205.01, Canyon County, Idaho",27.88381743,72.11618257,9.294605809,8.713692946
1400000US16027020503,16027020503,"Census Tract 205.03, Canyon County, Idaho",33.27386262,66.72613738,9.188224799,8.563782337
1400000US16027020504,16027020504,"Census Tract 205.04, Canyon County, Idaho",69.02226525,30.97773475,7.260406583,5.614714424
1400000US16027020601,16027020601,"Census Tract 206.01, Canyon County, Idaho",27.20588235,72.79411765,8.272058824,9.49754902
1400000US16027020602,16027020602,"Census Tract 206.02, Canyon County, Idaho",38.69905311,61.30094689,6.66941128,6.710580486
1400000US16027020700,16027020700,"Census Tract 207, Canyon County, Idaho",8.615136876,91.38486312,5.152979066,8.132045089
1400000US16027020901,16027020901,"Census Tract 209.01, Canyon County, Idaho",25.98482995,74.01517005,6.435037925,7.07120137
1400000US16027020902,16027020902,"Census Tract 209.02, Canyon County, Idaho",17.470503,82.529497,7.0999793,7.306975781
1400000US16027021001,16027021001,"Census Tract 210.01, Canyon County, Idaho",26.63776493,73.36223507,6.55105973,7.46628131
1400000US16027021002,16027021002,"Census Tract 210.02, Canyon County, Idaho",26.23604466,73.76395534,5.7682084,6.273258905
1400000US16027021100,16027021100,"Census Tract 211, Canyon County, Idaho",24.82965932,75.17034068,5.410821643,5.871743487
1400000US16027021200,16027021200,"Census Tract 212, Canyon County, Idaho",33.18256579,66.81743421,8.675986842,7.236842105
1400000US16027021300,16027021300,"Census Tract 213, Canyon County, Idaho",64.26858513,35.73141487,11.39088729,9.832134293
1400000US16027021500,16027021500,"Census Tract 215, Canyon County, Idaho",47.76570048,52.23429952,9.661835749,6.823671498
1400000US16027021600,16027021600,"Census Tract 216, Canyon County, Idaho",34.12408759,65.87591241,6.934306569,7.907542579
1400000US16027021700,16027021700,"Census Tract 217, Canyon County, Idaho",37.57894737,62.42105263,7.342105263,6.736842105
1400000US16027021800,16027021800,"Census Tract 218, Canyon County, Idaho",15.86734694,84.13265306,5.204081633,8.724489796
1400000US16027021901,16027021901,"Census Tract 219.01, Canyon County, Idaho",28.29497908,71.70502092,6.79916318,8.263598326
1400000US16027021903,16027021903,"Census Tract 219.03, Canyon County, Idaho",16.66161769,83.33838231,4.907603756,7.634050288
1400000US16027021904,16027021904,"Census Tract 219.04, Canyon County, Idaho",26.54205607,73.45794393,8.130841121,9.158878505
1400000US16027022100,16027022100,"Census Tract 221, Canyon County, Idaho",28.3149971,71.6850029,6.253618992,6.774753909
1400000US16027022200,16027022200,"Census Tract 222, Canyon County, Idaho",27.34470158,72.65529842,5.481120585,6.333739342
1400000US16027022300,16027022300,"Census Tract 223, Canyon County, Idaho",20.72463768,79.27536232,8.06763285,8.502415459
1400000US16027022400,16027022400,"Census Tract 224, Canyon County, Idaho",13.15445026,86.84554974,6.086387435,7.395287958
1400000US16075960100,16075960100,"Census Tract 9601, Payette County, Idaho",32.04720835,67.95279165,8.942351339,7.217430776
1400000US16075960200,16075960200,"Census Tract 9602, Payette County, Idaho",37.1005456,62.8994544,8.651597818,7.716289945
1400000US16075960300,16075960300,"Census Tract 9603, Payette County, Idaho",13.84667342,86.15332658,5.234718001,7.227288078
1400000US16075960400,16075960400,"Census Tract 9604, Payette County, Idaho",21.23529412,78.76470588,5.647058824,7.941176471
1400000US16087970100,16087970100,"Census Tract 9701, Washington County, Idaho",18.61777151,81.38222849,5.359661495,9.732016925
1400000US16087970200,16087970200,"Census Tract 9702, Washington County, Idaho",34.53287197,65.46712803,7.958477509,8.719723183
1400000US16087970300,16087970300,"Census Tract 9703, Washington County, Idaho",23.52231604,76.47768396,6.272617612,7.056694813
1400000US41045940000,41045940000,"Census Tract 9400, Malheur County, Oregon",na,na,na,na
1400000US41045970200,41045970200,"Census Tract 9702, Malheur County, Oregon",26.09216038,73.90783962,6.223818073,6.463195691
1400000US41045970300,41045970300,"Census Tract 9703, Malheur County, Oregon",52.28426396,47.71573604,6.260575296,5.696559504
1400000US41045970400,41045970400,"Census Tract 9704, Malheur County, Oregon",58.26283136,41.73716864,10.49069374,6.937394247
1400000US41045970500,41045970500,"Census Tract 9705, Malheur County, Oregon",34.53908985,65.46091015,7.584597433,8.518086348
1400000US41045970600,41045970600,"Census Tract 9706, Malheur County, Oregon",38.46153846,61.53846154,7.818411097,7.62925599
1400000US41045970700,41045970700,"Census Tract 9707, Malheur County, Oregon",34.20621931,65.79378069,8.183306056,8.346972177
