GEO_ID,id_Fix,NAME,percent_Rent,percent_Own,Rent_MOE,Own_MOE
id,id_Fix,Geographic Area Name,percent_Rent,percent_Own,Rent_MOE,Own_MOE
0500000US16027,16027,"Canyon County, Idaho",28.5801832,71.4198168,1.449812927,1.393368598
0500000US16075,16075,"Payette County, Idaho",25.4727207,74.5272793,2.85438998,2.914609177
0500000US16087,16087,"Washington County, Idaho",24.73815461,75.26184539,4.039900249,3.965087282
0500000US41045,41045,"Malheur County, Oregon",35.38945094,64.61054906,2.838620961,2.789509871
