GEO_ID,id_Fix,NAME,percent_Rent,percent_Own,Rent_MOE,Own_MOE
id,id_Fix,Geographic Area Name,percent_Rent,percent_Own,Rent_MOE,Own_MOE
0500000US16027,16027,"Canyon County, Idaho",32.15546125,67.84453875,1.405703224,1.343161343
0500000US16075,16075,"Payette County, Idaho",23.91702257,76.08297743,3.587553386,3.465527761
0500000US16087,16087,"Washington County, Idaho",26.91713845,73.08286155,3.885743695,4.014410705
0500000US41045,41045,"Malheur County, Oregon",40.74217991,59.25782009,2.574315135,2.312026423
