GEO_ID,id_Fix,NAME,percent_Rent,percent_Own,Rent_MOE,Own_MOE
id,id_Fix,Geographic Area Name,percent_Rent,percent_Own,Rent_MOE,Own_MOE
0500000US16027,16027,"Canyon County, Idaho",31.83903341,68.16096659,1.316922382,1.483478482
0500000US16075,16075,"Payette County, Idaho",27.37226277,72.62773723,3.364507299,3.204835766
0500000US16087,16087,"Washington County, Idaho",29.71627675,70.28372325,4.305624689,4.056744649
0500000US41045,41045,"Malheur County, Oregon",41.07318998,58.92681002,2.929571908,2.692838824
