GEO_ID,NAME,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
id,Geographic Area Name,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
0500000US16027,"Canyon County, Idaho",16027,9912,10500,42888,"58,930",23.11135982,24.48237269,16.81995588,17.81774987,156,216,1106
0500000US16075,"Payette County, Idaho",16075,9276,10212,44257,"58,930",20.95939625,23.07431593,15.74070932,17.32903445,612,792,2348
0500000US16087,"Washington County, Idaho",16087,8112,8064,34775,"58,930",23.3271028,23.18907261,13.76548447,13.6840319,792,1428,3150
0500000US41045,"Malheur County, Oregon",41045,7656,8760,35418,"69,200",21.61612739,24.73318652,11.06358382,12.65895954,300,852,2923
