GEO_ID,NAME,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
1400000US16027021903,"Census Tract 219.03, Canyon County, Idaho",16027021903,9492,13860,60587,"57,840",15.66672719,22.87619456,16.41078838,23.9626556,2208,2196,7159
1400000US16027021904,"Census Tract 219.04, Canyon County, Idaho",16027021904,5700,10656,38984,"57,840",14.62138313,27.33429099,9.854771784,18.42323651,3780,1224,6326
1400000US16027022100,"Census Tract 221, Canyon County, Idaho",16027022100,7980,9972,38787,"57,840",20.57390363,25.70964498,13.7966805,17.2406639,588,1056,4625
1400000US16027022200,"Census Tract 222, Canyon County, Idaho",16027022200,7116,10668,46381,"57,840",15.34248938,23.00079774,12.30290456,18.4439834,1020,1860,4050
1400000US16027022300,"Census Tract 223, Canyon County, Idaho",16027022300,7944,10812,50748,"57,840",15.65381887,21.30527311,13.73443983,18.69294606,1584,2364,4520
1400000US16027022400,"Census Tract 224, Canyon County, Idaho",16027022400,9204,12696,58533,"57,840",15.72446312,21.69032853,15.91286307,21.95020747,1368,2340,7709
1400000US16075960100,"Census Tract 9601, Payette County, Idaho",16075960100,7848,7752,43641,"57,840",17.9830893,17.76311267,13.56846473,13.40248963,1716,2556,4240
1400000US16075960200,"Census Tract 9602, Payette County, Idaho",16075960200,8988,9336,37610,"57,840",23.89789949,24.82318532,15.53941909,16.14107884,1380,1404,4942
1400000US16075960300,"Census Tract 9603, Payette County, Idaho",16075960300,10332,12312,50829,"57,840",20.32697869,24.22239273,17.86307054,21.28630705,2028,1296,4940
1400000US16075960400,"Census Tract 9604, Payette County, Idaho",16075960400,7704,9864,40847,"57,840",18.86062624,24.14865229,13.31950207,17.05394191,708,924,5459
1400000US16087970100,"Census Tract 9701, Washington County, Idaho",16087970100,7500,9180,34688,"57,840",21.62130996,26.46448339,12.96680498,15.87136929,1056,1152,3476
1400000US16087970200,"Census Tract 9702, Washington County, Idaho",16087970200,8028,6816,34536,"57,840",23.24530924,19.73592773,13.87966805,11.78423237,720,1416,8047
1400000US16087970300,"Census Tract 9703, Washington County, Idaho",16087970300,6336,9564,38208,"57,840",16.58291457,25.03140704,10.95435685,16.53526971,552,1188,5693
1400000US41045940000,"Census Tract 9400, Malheur County, Oregon",41045940000,na,na,na,"72,330",na,na,na,na,na,na,na
1400000US41045970200,"Census Tract 9702, Malheur County, Oregon",41045970200,7164,9732,43393,"72,330",16.50957528,22.42758049,9.904603899,13.45499793,2484,2280,10939
1400000US41045970300,"Census Tract 9703, Malheur County, Oregon",41045970300,6132,11184,27297,"72,330",22.46400703,40.97153533,8.477810037,15.46246371,1044,1068,7068
1400000US41045970400,"Census Tract 9704, Malheur County, Oregon",41045970400,7308,8448,20401,"72,330",35.82177344,41.40973482,10.10369141,11.67980091,372,2256,3857
1400000US41045970500,"Census Tract 9705, Malheur County, Oregon",41045970500,6924,8424,46705,"72,330",14.82496521,18.03661278,9.572791373,11.64661966,432,1536,6647
1400000US41045970600,"Census Tract 9706, Malheur County, Oregon",41045970600,7644,9216,36592,"72,330",20.88981198,25.18583297,10.56822895,12.741601,1212,1776,3609
1400000US41045970700,"Census Tract 9707, Malheur County, Oregon",41045970700,8496,8088,43839,"72,330",19.38000411,18.44932594,11.74616342,11.18208212,1008,1440,7929
1400000US41045970900,"Census Tract 9709, Malheur County, Oregon",41045970900,7488,7224,41944,"72,330",17.85237459,17.22296395,10.35255081,9.98755703,360,1380,6044
