GEO_ID,NAME,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
id,Geographic Area Name,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
0500000US16027,"Canyon County, Idaho",16027,8640,12012,42943,"54,930",20.11969355,27.97196283,15.72910978,21.86783179,204,288,1108
0500000US16075,"Payette County, Idaho",16075,7692,10404,44943,"54,930",17.11501235,23.14932248,14.0032769,18.94046969,456,948,3344
0500000US16087,"Washington County, Idaho",16087,6636,9060,37878,"54,930",17.5194044,23.91889751,12.08083015,16.49371928,780,696,4039
0500000US41045,"Malheur County, Oregon",41045,7008,8700,39013,"66,650",17.96324302,22.30025889,10.51462866,13.05326332,384,708,1779
