GEO_ID,NAME,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
1400000US16027021002,"Census Tract 210.02, Canyon County, Idaho",16027021002,8868,7392,37924,"56,020",23.38360932,19.49161481,15.83006069,13.1952874,1068,1656,5961
1400000US16027021100,"Census Tract 211, Canyon County, Idaho",16027021100,12216,13032,52428,"56,020",23.30052644,24.85694667,21.80649768,23.26312031,900,768,4127
1400000US16027021200,"Census Tract 212, Canyon County, Idaho",16027021200,7980,7884,30254,"56,020",26.37667746,26.05936405,14.24491253,14.07354516,636,1116,6692
1400000US16027021300,"Census Tract 213, Canyon County, Idaho",16027021300,6108,7584,26609,"56,020",22.95463941,28.50163479,10.90324884,13.53802213,1572,1020,4445
1400000US16027021500,"Census Tract 215, Canyon County, Idaho",16027021500,7092,7536,21831,"56,020",32.48591453,34.51971966,12.65976437,13.45233845,552,1944,2730
1400000US16027021600,"Census Tract 216, Canyon County, Idaho",16027021600,7200,7932,34069,"56,020",21.13358185,23.28216267,12.85255266,14.15922885,708,696,2902
1400000US16027021700,"Census Tract 217, Canyon County, Idaho",16027021700,7992,10524,43567,"56,020",18.34415957,24.15589781,14.26633345,18.7861478,924,1020,4262
1400000US16027021800,"Census Tract 218, Canyon County, Idaho",16027021800,7272,12816,54792,"56,020",13.27201051,23.39027595,12.98107819,22.87754373,1512,1056,5994
1400000US16027021901,"Census Tract 219.01, Canyon County, Idaho",16027021901,10200,12432,41165,"56,020",24.77833111,30.20041297,18.20778293,22.19207426,2424,1224,5889
1400000US16027021903,"Census Tract 219.03, Canyon County, Idaho",16027021903,9876,15852,58600,"56,020",16.85324232,27.05119454,17.62941806,28.29703677,1284,1356,7884
1400000US16027021904,"Census Tract 219.04, Canyon County, Idaho",16027021904,6300,10728,38011,"56,020",16.57414959,28.22340901,11.24598358,19.15030346,5724,1200,4906
1400000US16027022100,"Census Tract 221, Canyon County, Idaho",16027022100,8004,9696,34076,"56,020",23.48867238,28.4540439,14.28775437,17.30810425,972,1140,5349
1400000US16027022200,"Census Tract 222, Canyon County, Idaho",16027022200,6888,10728,45500,"56,020",15.13846154,23.57802198,12.29560871,19.15030346,420,1620,3380
1400000US16027022300,"Census Tract 223, Canyon County, Idaho",16027022300,7452,12108,50410,"56,020",14.78278119,24.01904384,13.302392,21.61370939,2460,1428,6075
1400000US16027022400,"Census Tract 224, Canyon County, Idaho",16027022400,9252,14028,58354,"56,020",15.85495424,24.03948315,16.51553017,25.04105677,2940,3132,4461
1400000US16075960100,"Census Tract 9601, Payette County, Idaho",16075960100,7680,9180,39831,"56,020",19.28146419,23.04737516,13.7093895,16.38700464,1200,1980,8939
1400000US16075960200,"Census Tract 9602, Payette County, Idaho",16075960200,7968,9540,34756,"56,020",22.92553804,27.4484981,14.22349161,17.02963227,1464,2712,3051
1400000US16075960300,"Census Tract 9603, Payette County, Idaho",16075960300,9288,12324,50837,"56,020",18.27015756,24.24218581,16.57979293,21.99928597,3804,1128,7439
1400000US16075960400,"Census Tract 9604, Payette County, Idaho",16075960400,7728,9432,43559,"56,020",17.74145412,21.65338966,13.79507319,16.83684398,1032,780,5380
1400000US16087970100,"Census Tract 9701, Washington County, Idaho",16087970100,7968,8904,35362,"56,020",22.53266218,25.17957129,14.22349161,15.89432346,684,1068,3464
1400000US16087970200,"Census Tract 9702, Washington County, Idaho",16087970200,7896,9876,37792,"56,020",20.89331075,26.13251482,14.09496608,17.62941806,840,2520,9871
1400000US16087970300,"Census Tract 9703, Washington County, Idaho",16087970300,6612,8688,38500,"56,020",17.17402597,22.56623377,11.80292753,15.50874688,936,924,4825
1400000US41045940000,"Census Tract 9400, Malheur County, Oregon",41045940000,na,na,na,"69,250",na,na,na,na,na,na,**
1400000US41045970200,"Census Tract 9702, Malheur County, Oregon",41045970200,7092,9732,40000,"69,250",17.73,24.33,10.24115523,14.0534296,1548,1608,9218
1400000US41045970300,"Census Tract 9703, Malheur County, Oregon",41045970300,6168,10188,30505,"69,250",20.21963613,33.39780364,8.906859206,14.71191336,984,1056,5191
1400000US41045970400,"Census Tract 9704, Malheur County, Oregon",41045970400,7272,7932,18024,"69,250",40.34620506,44.00798935,10.50108303,11.45415162,420,2448,2349
1400000US41045970500,"Census Tract 9705, Malheur County, Oregon",41045970500,7536,7860,48829,"69,250",15.43345143,16.09699154,10.88231047,11.35018051,2016,1152,5915
1400000US41045970600,"Census Tract 9706, Malheur County, Oregon",41045970600,7920,8712,35871,"69,250",22.07911684,24.28702852,11.4368231,12.58050542,708,1260,2803
1400000US41045970700,"Census Tract 9707, Malheur County, Oregon",41045970700,7560,8580,44063,"69,250",17.15725212,19.47211947,10.91696751,12.3898917,1092,1836,4972
1400000US41045970900,"Census Tract 9709, Malheur County, Oregon",41045970900,7776,6888,42792,"69,250",18.17162086,16.09646663,11.22888087,9.946570397,972,1536,6714
