GEO_ID,NAME,id_Fix,Rent,HOC,MedianincHH,RN_income,median_inc_rent,median_inc_mort,RN_income_rent,RN_income_mort,MOE_Rent,MOE_HOC,MOE_MedianHH
1400000US16027021903,"Census Tract 219.03, Canyon County, Idaho",16027021903,11088,15840,64029,"56,840",17.31715316,24.73879024,19.50738916,27.8676988,6492,1248,7798
1400000US16027021904,"Census Tract 219.04, Canyon County, Idaho",16027021904,4164,10644,35813,"56,840",11.6270628,29.72105101,7.325826882,18.72624912,3540,1104,6140
1400000US16027022100,"Census Tract 221, Canyon County, Idaho",16027022100,8076,9708,33843,"56,840",23.8631327,28.68540023,14.20830401,17.07952146,1476,1068,5156
1400000US16027022200,"Census Tract 222, Canyon County, Idaho",16027022200,6744,11196,42882,"56,840",15.72687841,26.10885686,11.86488388,19.6973962,768,1176,5008
1400000US16027022300,"Census Tract 223, Canyon County, Idaho",16027022300,8136,12324,51163,"56,840",15.90211676,24.08771964,14.31386348,21.68191414,1164,1680,7381
1400000US16027022400,"Census Tract 224, Canyon County, Idaho",16027022400,10200,14352,53990,"56,840",18.89238748,26.5827005,17.94510908,25.24982407,3348,3012,4466
1400000US16075960100,"Census Tract 9601, Payette County, Idaho",16075960100,7116,9816,40156,"56,840",17.72088853,24.4446658,12.51935257,17.2695285,1416,1044,7535
1400000US16075960200,"Census Tract 9602, Payette County, Idaho",16075960200,8244,9156,34583,"56,840",23.83830206,26.47543591,14.50387051,16.10837438,492,1584,4777
1400000US16075960300,"Census Tract 9603, Payette County, Idaho",16075960300,9276,12468,50439,"56,840",18.39053114,24.71896747,16.31949331,21.93525686,3372,960,6897
1400000US16075960400,"Census Tract 9604, Payette County, Idaho",16075960400,7680,9348,43214,"56,840",17.77201833,21.63187856,13.51161154,16.44616467,984,840,5077
1400000US16087970100,"Census Tract 9701, Washington County, Idaho",16087970100,7260,6660,33654,"56,840",21.57247281,19.78962382,12.77269529,11.71710063,900,1584,3930
1400000US16087970200,"Census Tract 9702, Washington County, Idaho",16087970200,7848,8796,36688,"56,840",21.39119058,23.97514174,13.80717804,15.47501759,672,2916,6826
1400000US16087970300,"Census Tract 9703, Washington County, Idaho",16087970300,6516,8640,36842,"56,840",17.68633625,23.45149558,11.46375792,15.20056298,840,1020,3649
1400000US41045940000,"Census Tract 9400, Malheur County, Oregon",41045940000,na,na,na,"66,250",na,na,na,na,#VALUE!,#VALUE!,**
1400000US41045970200,"Census Tract 9702, Malheur County, Oregon",41045970200,6864,9768,45591,"66,250",15.05560308,21.42528131,10.36075472,14.74415094,1344,2580,4700
1400000US41045970300,"Census Tract 9703, Malheur County, Oregon",41045970300,5976,9780,32038,"66,250",18.65284974,30.52625008,9.020377358,14.76226415,1212,2208,4140
1400000US41045970400,"Census Tract 9704, Malheur County, Oregon",41045970400,7116,9444,19710,"66,250",36.10350076,47.91476408,10.74113208,14.25509434,468,1212,3242
1400000US41045970500,"Census Tract 9705, Malheur County, Oregon",41045970500,5988,8052,48046,"66,250",12.46305624,16.75893935,9.038490566,12.15396226,1212,912,5995
1400000US41045970600,"Census Tract 9706, Malheur County, Oregon",41045970600,7872,9120,36154,"66,250",21.77352437,25.22542457,11.88226415,13.76603774,756,1500,4754
1400000US41045970700,"Census Tract 9707, Malheur County, Oregon",41045970700,6900,8652,44444,"66,250",15.52515525,19.46719467,10.41509434,13.05962264,1152,1848,7112
1400000US41045970900,"Census Tract 9709, Malheur County, Oregon",41045970900,7380,7536,46429,"66,250",15.89523789,16.23123479,11.13962264,11.37509434,492,1344,5832
