"GEO_ID","NAME","B16005_001E","B16005_001M","B16005_002E","B16005_002M","B16005_003E","B16005_003M","B16005_004E","B16005_004M","B16005_005E","B16005_005M","B16005_006E","B16005_006M","B16005_007E","B16005_007M","B16005_008E","B16005_008M","B16005_009E","B16005_009M","B16005_010E","B16005_010M","B16005_011E","B16005_011M","B16005_012E","B16005_012M","B16005_013E","B16005_013M","B16005_014E","B16005_014M","B16005_015E","B16005_015M","B16005_016E","B16005_016M","B16005_017E","B16005_017M","B16005_018E","B16005_018M","B16005_019E","B16005_019M","B16005_020E","B16005_020M","B16005_021E","B16005_021M","B16005_022E","B16005_022M","B16005_023E","B16005_023M","B16005_024E","B16005_024M","B16005_025E","B16005_025M","B16005_026E","B16005_026M","B16005_027E","B16005_027M","B16005_028E","B16005_028M","B16005_029E","B16005_029M","B16005_030E","B16005_030M","B16005_031E","B16005_031M","B16005_032E","B16005_032M","B16005_033E","B16005_033M","B16005_034E","B16005_034M","B16005_035E","B16005_035M","B16005_036E","B16005_036M","B16005_037E","B16005_037M","B16005_038E","B16005_038M","B16005_039E","B16005_039M","B16005_040E","B16005_040M","B16005_041E","B16005_041M","B16005_042E","B16005_042M","B16005_043E","B16005_043M","B16005_044E","B16005_044M","B16005_045E","B16005_045M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Estimate!!Total!!Native!!Speak only English","Margin of Error!!Total!!Native!!Speak only English","Estimate!!Total!!Native!!Speak Spanish","Margin of Error!!Total!!Native!!Speak Spanish","Estimate!!Total!!Native!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Native!!Speak Spanish!!Speak English "well"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "well"","Estimate!!Total!!Native!!Speak Spanish!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "not well"","Estimate!!Total!!Native!!Speak Spanish!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "not at all"","Estimate!!Total!!Native!!Speak other Indo-European languages","Margin of Error!!Total!!Native!!Speak other Indo-European languages","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "very well"","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "well"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "well"","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "not well"","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "not at all"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "very well"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "well"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "well"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not well"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Estimate!!Total!!Native!!Speak other languages","Margin of Error!!Total!!Native!!Speak other languages","Estimate!!Total!!Native!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Native!!Speak other languages!!Speak English "well"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "well"","Estimate!!Total!!Native!!Speak other languages!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "not well"","Estimate!!Total!!Native!!Speak other languages!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "not at all"","Estimate!!Total!!Foreign born","Margin of Error!!Total!!Foreign born","Estimate!!Total!!Foreign born!!Speak only English","Margin of Error!!Total!!Foreign born!!Speak only English","Estimate!!Total!!Foreign born!!Speak Spanish","Margin of Error!!Total!!Foreign born!!Speak Spanish","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "not at all"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not at all"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Estimate!!Total!!Foreign born!!Speak other languages","Margin of Error!!Total!!Foreign born!!Speak other languages","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "not at all""
"1400000US16027020100","Census Tract 201, Canyon County, Idaho","1033","182","873","143","838","145","35","35","35","35","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","160","188","0","119","160","188","0","119","35","43","20","28","105","173","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020200","Census Tract 202, Canyon County, Idaho","3486","322","2589","302","1960","342","619","182","526","181","40","36","53","44","0","119","10","15","10","15","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","897","230","50","44","847","233","207","80","172","98","331","185","137","115","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020300","Census Tract 203, Canyon County, Idaho","3781","441","3372","346","2987","387","344","229","294","215","43","65","0","119","7","12","41","45","41","45","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","409","202","22","26","378","201","126","113","44","45","176","99","32","35","9","14","9","14","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020401","Census Tract 204.01, Canyon County, Idaho","7600","509","6937","500","6406","504","430","218","403","217","11","18","16","27","0","119","74","74","60","68","14","25","0","119","0","119","27","30","27","30","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","663","417","38","40","572","408","275","239","34","34","132","116","131","111","53","59","31","30","0","119","22","36","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020402","Census Tract 204.02, Canyon County, Idaho","4606","405","4392","414","4060","431","322","184","199","104","8","12","115","159","0","119","10","16","10","16","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","214","122","13","19","188","120","40","53","45","44","5","10","98","76","0","119","0","119","0","119","0","119","0","119","13","21","13","21","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020501","Census Tract 205.01, Canyon County, Idaho","2755","276","2435","280","2107","262","328","144","205","142","102","72","21","34","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","320","142","36","54","284","121","23","30","107","103","154","128","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020503","Census Tract 205.03, Canyon County, Idaho","2647","234","2323","210","1800","215","502","119","400","136","77","78","0","119","25","41","0","119","0","119","0","119","0","119","0","119","21","38","21","38","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","324","163","46","53","209","79","133","64","42","43","34","50","0","119","0","119","0","119","0","119","0","119","0","119","69","105","69","105","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119"
"1400000US16027020504","Census Tract 205.04, Canyon County, Idaho","4712","605","4327","590","3485","591","720","319","658","311","34","44","28","32","0","119","41","62","41","62","0","119","0","119","0","119","81","132","81","132","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","385","210","48","46","204","148","0","119","59","63","134","90","11","19","19","28","0","119","0","119","19","28","0","119","90","106","85","100","5","15","0","119","0","119","24","37","24","37","0","119","0","119","0","119"
"1400000US16027020601","Census Tract 206.01, Canyon County, Idaho","4138","591","3561","525","3017","420","535","271","453","256","13","17","69","92","0","119","9","17","9","17","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","577","287","80","85","343","161","24","32","95","83","103","74","121","77","104","150","104","150","0","119","0","119","0","119","50","72","0","119","0","119","50","72","0","119","0","119","0","119","0","119","0","119","0","119"
