"GEO_ID","NAME","B16005_001E","B16005_001M","B16005_002E","B16005_002M","B16005_003E","B16005_003M","B16005_004E","B16005_004M","B16005_005E","B16005_005M","B16005_006E","B16005_006M","B16005_007E","B16005_007M","B16005_008E","B16005_008M","B16005_009E","B16005_009M","B16005_010E","B16005_010M","B16005_011E","B16005_011M","B16005_012E","B16005_012M","B16005_013E","B16005_013M","B16005_014E","B16005_014M","B16005_015E","B16005_015M","B16005_016E","B16005_016M","B16005_017E","B16005_017M","B16005_018E","B16005_018M","B16005_019E","B16005_019M","B16005_020E","B16005_020M","B16005_021E","B16005_021M","B16005_022E","B16005_022M","B16005_023E","B16005_023M","B16005_024E","B16005_024M","B16005_025E","B16005_025M","B16005_026E","B16005_026M","B16005_027E","B16005_027M","B16005_028E","B16005_028M","B16005_029E","B16005_029M","B16005_030E","B16005_030M","B16005_031E","B16005_031M","B16005_032E","B16005_032M","B16005_033E","B16005_033M","B16005_034E","B16005_034M","B16005_035E","B16005_035M","B16005_036E","B16005_036M","B16005_037E","B16005_037M","B16005_038E","B16005_038M","B16005_039E","B16005_039M","B16005_040E","B16005_040M","B16005_041E","B16005_041M","B16005_042E","B16005_042M","B16005_043E","B16005_043M","B16005_044E","B16005_044M","B16005_045E","B16005_045M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Native","Margin of Error!!Total!!Native","Estimate!!Total!!Native!!Speak only English","Margin of Error!!Total!!Native!!Speak only English","Estimate!!Total!!Native!!Speak Spanish","Margin of Error!!Total!!Native!!Speak Spanish","Estimate!!Total!!Native!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Native!!Speak Spanish!!Speak English "well"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "well"","Estimate!!Total!!Native!!Speak Spanish!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "not well"","Estimate!!Total!!Native!!Speak Spanish!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak Spanish!!Speak English "not at all"","Estimate!!Total!!Native!!Speak other Indo-European languages","Margin of Error!!Total!!Native!!Speak other Indo-European languages","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "very well"","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "well"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "well"","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "not well"","Estimate!!Total!!Native!!Speak other Indo-European languages!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak other Indo-European languages!!Speak English "not at all"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "very well"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "well"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "well"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not well"","Estimate!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Estimate!!Total!!Native!!Speak other languages","Margin of Error!!Total!!Native!!Speak other languages","Estimate!!Total!!Native!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Native!!Speak other languages!!Speak English "well"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "well"","Estimate!!Total!!Native!!Speak other languages!!Speak English "not well"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "not well"","Estimate!!Total!!Native!!Speak other languages!!Speak English "not at all"","Margin of Error!!Total!!Native!!Speak other languages!!Speak English "not at all"","Estimate!!Total!!Foreign born","Margin of Error!!Total!!Foreign born","Estimate!!Total!!Foreign born!!Speak only English","Margin of Error!!Total!!Foreign born!!Speak only English","Estimate!!Total!!Foreign born!!Speak Spanish","Margin of Error!!Total!!Foreign born!!Speak Spanish","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak Spanish!!Speak English "not at all"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak other Indo-European languages!!Speak English "not at all"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak Asian and Pacific Island languages!!Speak English "not at all"","Estimate!!Total!!Foreign born!!Speak other languages","Margin of Error!!Total!!Foreign born!!Speak other languages","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "very well"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "very well"","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "well"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "well"","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "not well"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "not well"","Estimate!!Total!!Foreign born!!Speak other languages!!Speak English "not at all"","Margin of Error!!Total!!Foreign born!!Speak other languages!!Speak English "not at all""
"1400000US16027020100","Census Tract 201, Canyon County, Idaho","987","147","950","137","930","135","16","14","16","14","0","11","0","11","0","11","4","5","4","5","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","37","33","5","8","21","29","5","10","0","11","16","28","0","11","5","7","0","11","0","11","5","7","0","11","6","13","6","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US16027020200","Census Tract 202, Canyon County, Idaho","3682","436","3241","384","2461","324","774","223","678","212","55","39","41","40","0","11","6","9","6","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","441","136","46","52","381","136","150","90","69","39","155","89","7","13","0","11","0","11","0","11","0","11","0","11","14","23","0","11","14","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US16027020300","Census Tract 203, Canyon County, Idaho","4309","419","3894","373","3278","354","599","180","537","177","33","33","29","41","0","11","12","19","0","11","12","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","10","5","10","0","11","0","11","0","11","415","192","10","17","340","176","102","93","160","87","71","79","7","11","34","48","12","24","9","18","13","20","0","11","31","40","31","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US16027020401","Census Tract 204.01, Canyon County, Idaho","8426","889","7470","957","6175","1015","1280","522","1253","518","23","36","4","18","0","16","15","24","15","24","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","956","376","67","63","818","350","248","168","215","176","231","160","124","117","71","118","71","118","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"1400000US16027020402","Census Tract 204.02, Canyon County, Idaho","4950","509","4692","479","4017","411","608","320","293","190","271","205","44","67","0","16","10","16","10","16","0","16","0","16","0","16","57","80","57","80","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","258","158","91","94","114","116","0","16","0","16","0","16","114","116","13","22","13","22","0","16","0","16","0","16","28","44","28","44","0","16","0","16","0","16","12","17","0","16","12","17","0","16","0","16"
"1400000US16027020501","Census Tract 205.01, Canyon County, Idaho","3525","256","3347","245","3086","241","261","118","236","104","25","41","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","178","107","0","11","171","107","58","58","64","66","49","46","0","11","7","14","0","11","0","11","7","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US16027020503","Census Tract 205.03, Canyon County, Idaho","3111","321","2997","321","2850","301","64","56","55","55","9","15","0","11","0","11","63","57","63","57","0","11","0","11","0","11","12","17","12","17","0","11","0","11","0","11","8","13","8","13","0","11","0","11","0","11","114","55","21","24","55","40","30","36","15","18","10","16","0","11","9","14","0","11","9","14","0","11","0","11","20","30","3","6","17","29","0","11","0","11","9","14","0","11","9","14","0","11","0","11"
"1400000US16027020504","Census Tract 205.04, Canyon County, Idaho","5512","498","5206","517","4859","496","326","194","246","177","23","33","40","41","17","28","21","31","21","31","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","306","130","43","47","254","127","36","47","140","75","68","62","10","20","3","7","3","7","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","6","11","0","16","6","11","0","16","0","16"
"1400000US16027020601","Census Tract 206.01, Canyon County, Idaho","5113","380","4753","343","4353","374","386","227","377","226","9","16","0","16","0","16","14","18","14","18","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","360","218","0","16","239","145","164","108","11","21","0","16","64","89","0","16","0","16","0","16","0","16","0","16","121","159","11","16","29","43","24","35","57","84","0","16","0","16","0","16","0","16","0","16"
