"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16027020602","Census Tract 206.02, Canyon County, Idaho","4362","375","46.3","6.8","8.4","3.4","5.5","2.7","6.2","3.1","6.3","3.1","27.3","6.0","54.2","7.4","45.7","6.4","41.2","6.9","13.7","4.4","7.1","3.1","4.3","2.2","4.8","2.9","1.8","1.6","0.7","1.0","27.3","6.0","37.4","2.4","4.9","(X)","7.6","(X)","6.6","(X)","2281","275","41.4","10.1","12.1","5.2","6.9","4.4","6.0","4.4","6.1","4.1","27.5","9.3","50.2","11.0","42.9","10.8","38.2","10.3","17.1","8.0","8.6","5.2","3.2","2.4","5.2","4.7","2.0","2.8","0.0","1.4","27.5","9.3","37.8","4.3","(X)","(X)","(X)","(X)","(X)","(X)","2081","243","51.6","9.1","4.3","5.3","4.0","3.0","6.5","4.5","6.4","5.1","27.2","8.6","58.6","9.8","48.8","9.1","44.5","9.0","9.9","4.6","5.5","3.7","5.5","3.7","4.3","3.8","1.5","2.1","1.5","2.1","27.2","8.6","36.9","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020700","Census Tract 207, Canyon County, Idaho","2410","313","51.8","7.5","12.6","6.0","5.4","4.1","8.2","3.2","1.6","1.5","20.5","6.6","62.9","6.8","53.2","7.4","43.2","7.6","14.4","5.0","10.1","4.7","7.8","4.4","2.2","1.9","1.1","1.5","0.8","1.4","20.5","6.6","38.9","1.8","8.5","(X)","9.8","(X)","9.2","(X)","1226","194","62.2","9.2","7.7","5.3","7.1","7.1","10.4","5.6","0.0","2.6","12.5","8.1","79.2","9.7","66.9","10.3","59.1","9.4","8.3","4.9","3.1","3.1","3.1","3.1","0.0","2.6","0.0","2.6","0.0","2.6","12.5","8.1","42.5","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1184","235","41.0","9.0","17.7","10.5","3.5","3.6","5.8","4.3","3.2","3.2","28.8","11.1","46.0","9.3","39.0","9.4","26.7","10.7","20.6","8.3","17.4","8.2","12.7","8.0","4.6","4.2","2.2","3.1","1.6","2.9","28.8","11.1","34.4","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020901","Census Tract 209.01, Canyon County, Idaho","7916","673","55.5","4.7","5.2","1.9","8.7","3.4","5.3","2.2","9.2","3.8","16.1","3.8","56.7","4.5","48.3","4.8","46.1","4.4","18.1","3.5","11.6","3.8","8.5","3.5","9.1","3.8","0.9","0.8","0.9","0.8","16.1","3.8","35.1","1.7","4.5","(X)","8.9","(X)","6.2","(X)","3775","398","65.9","6.3","5.1","2.7","7.7","3.8","5.7","3.3","8.9","4.8","6.7","2.9","74.0","4.8","64.7","6.5","61.5","6.0","13.7","4.8","6.3","3.7","4.4","3.0","5.6","3.8","0.0","0.9","0.0","0.9","6.7","2.9","38.6","1.5","(X)","(X)","(X)","(X)","(X)","(X)","4141","508","46.0","5.9","5.3","2.7","9.6","5.3","4.9","2.9","9.5","5.9","24.6","6.3","41.0","6.6","33.3","6.3","32.1","6.2","22.0","5.6","16.4","5.9","12.3","5.6","12.4","6.5","1.7","1.6","1.7","1.6","24.6","6.3","31.2","2.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020902","Census Tract 209.02, Canyon County, Idaho","7866","552","59.2","4.0","8.0","2.7","6.0","2.2","1.8","1.0","4.6","2.2","20.4","4.2","60.5","4.3","54.9","4.7","48.6","4.8","15.4","3.1","10.2","2.5","8.9","2.3","3.7","1.7","2.1","1.4","1.7","1.3","20.4","4.2","38.8","1.3","2.2","(X)","6.3","(X)","6.3","(X)","3794","300","61.9","6.2","9.0","3.9","4.7","2.4","1.6","1.4","7.1","3.9","15.8","5.2","70.1","6.8","61.7","7.9","54.7","7.3","10.6","4.3","7.5","4.0","5.5","3.8","3.5","2.3","1.7","1.7","1.7","1.7","15.8","5.2","41.6","1.9","(X)","(X)","(X)","(X)","(X)","(X)","4072","364","56.7","5.5","7.0","4.1","7.2","3.6","2.0","1.6","2.4","1.9","24.7","5.8","51.5","6.3","48.5","6.1","42.9","6.5","19.9","4.7","12.8","3.7","12.1","3.6","3.9","2.2","2.5","2.0","1.6","1.9","24.7","5.8","36.0","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021001","Census Tract 210.01, Canyon County, Idaho","7128","569","55.2","4.8","7.6","2.6","4.9","2.1","5.7","2.5","5.1","2.5","21.5","4.3","60.4","4.8","52.8","4.6","47.0","4.8","15.4","3.8","9.3","2.6","7.6","2.4","2.6","1.5","0.7","0.6","0.7","0.6","21.5","4.3","39.3","1.6","6.5","(X)","6.6","(X)","8.0","(X)","3617","397","60.5","6.0","8.5","4.5","4.8","2.8","6.3","3.8","3.6","2.8","16.3","5.1","72.9","6.1","62.6","6.3","55.2","6.1","8.6","3.7","6.1","2.8","5.0","2.6","2.2","2.0","0.3","0.5","0.3","0.5","16.3","5.1","43.4","2.6","(X)","(X)","(X)","(X)","(X)","(X)","3511","293","49.7","6.9","6.6","3.0","4.9","3.6","5.2","3.9","6.6","4.0","26.9","6.0","47.6","6.7","42.7","7.0","38.5","7.1","22.4","6.6","12.6","4.1","10.2","4.0","3.1","1.8","1.0","1.1","1.0","1.1","26.9","6.0","34.5","1.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021002","Census Tract 210.02, Canyon County, Idaho","4624","459","52.3","5.5","10.3","4.0","5.9","2.8","6.4","3.7","6.1","3.0","19.1","3.8","62.6","5.4","49.9","5.2","42.1","5.1","14.5","4.5","10.6","4.0","9.5","3.9","3.9","2.1","2.0","1.8","0.8","0.8","19.1","3.8","39.4","3.1","3.2","(X)","5.6","(X)","5.4","(X)","2276","309","53.5","8.0","11.9","6.6","7.2","4.6","8.6","6.8","8.0","5.6","10.8","4.3","79.0","5.7","59.2","8.3","49.1","8.3","8.3","5.3","6.1","4.6","4.4","4.3","1.9","2.8","0.1","0.6","0.0","1.4","10.8","4.3","44.3","4.7","(X)","(X)","(X)","(X)","(X)","(X)","2348","228","51.1","8.2","8.6","5.1","4.6","3.4","4.3","2.5","4.3","2.9","27.1","6.7","46.6","8.9","41.0","8.7","35.3","7.9","20.4","6.5","15.0","5.8","14.3","5.7","5.8","3.7","3.8","3.5","1.5","1.6","27.1","6.7","33.6","2.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021100","Census Tract 211, Canyon County, Idaho","9289","652","49.4","4.7","8.8","2.9","6.7","2.2","5.0","2.2","5.3","2.1","24.7","4.1","58.7","5.1","51.1","4.6","44.5","4.8","14.3","3.5","6.8","2.2","4.6","1.7","2.3","1.1","0.3","0.4","0.3","0.4","24.7","4.1","39.6","1.5","5.3","(X)","4.2","(X)","5.0","(X)","4616","449","52.4","6.0","9.2","3.7","5.9","2.9","4.6","2.5","4.4","2.4","23.4","5.3","67.2","5.6","58.4","5.4","49.9","5.8","8.6","3.6","3.2","2.2","2.5","2.1","0.7","0.8","0.0","0.7","0.0","0.7","23.4","5.3","43.9","2.1","(X)","(X)","(X)","(X)","(X)","(X)","4673","346","46.5","6.4","8.4","3.7","7.5","2.9","5.5","3.5","6.2","3.0","26.0","5.5","50.2","7.0","43.9","6.9","39.2","6.9","19.9","5.6","10.3","3.9","6.6","2.6","3.9","1.8","0.7","0.8","0.7","0.8","26.0","5.5","35.1","1.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021200","Census Tract 212, Canyon County, Idaho","4600","504","42.5","5.5","11.8","4.0","9.7","4.0","6.0","2.8","6.7","3.1","23.2","4.5","53.0","6.2","41.0","4.7","32.6","5.1","17.2","4.6","10.4","4.0","7.4","3.3","6.6","3.2","3.0","2.5","2.6","2.0","23.2","4.5","35.8","1.7","5.3","(X)","5.6","(X)","4.6","(X)","2070","283","50.6","8.8","12.6","7.2","9.2","5.4","3.0","2.5","7.7","5.4","16.9","7.4","63.1","9.1","50.8","8.3","42.6","9.0","12.9","6.9","8.7","5.6","5.2","3.7","7.1","5.5","3.7","3.8","2.8","2.8","16.9","7.4","38.3","2.6","(X)","(X)","(X)","(X)","(X)","(X)","2530","327","35.9","7.2","11.2","4.8","10.1","5.3","8.4","4.7","5.9","4.8","28.4","6.7","44.7","7.9","33.0","6.6","24.4","6.2","20.7","7.3","11.8","5.6","9.1","4.7","6.2","4.5","2.4","2.5","2.4","2.5","28.4","6.7","33.5","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021300","Census Tract 213, Canyon County, Idaho","2215","447","34.4","7.8","5.2","3.1","7.1","5.7","11.4","7.9","10.5","4.6","31.3","4.8","49.8","6.2","31.5","8.6","28.4","8.5","16.3","4.8","7.9","4.7","5.7","3.3","2.6","3.6","0.2","0.4","0.2","0.4","31.3","4.8","38.5","2.7","2.9","(X)","1.5","(X)","2.3","(X)","1320","341","37.1","11.1","7.4","5.2","8.5","9.3","11.5","8.7","10.0","4.5","25.5","6.3","68.3","6.8","40.1","11.9","35.5","11.7","5.8","4.3","4.1","4.2","1.3","1.8","0.4","0.7","0.4","0.7","0.4","0.7","25.5","6.3","43.4","1.7","(X)","(X)","(X)","(X)","(X)","(X)","895","160","30.4","9.0","2.0","2.7","5.1","3.8","11.3","9.3","11.2","9.8","40.0","11.5","22.5","8.3","18.8","6.8","18.1","7.1","31.6","7.7","13.6","7.7","12.3","7.8","5.9","8.6","0.0","3.6","0.0","3.6","40.0","11.5","29.4","4.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021500","Census Tract 215, Canyon County, Idaho","3369","347","31.6","5.9","7.4","4.3","4.2","2.5","8.0","3.2","14.2","4.7","34.7","6.5","32.5","4.9","23.3","4.6","20.3","4.7","26.7","6.3","12.3","5.0","8.2","4.1","6.1","2.4","3.3","1.9","3.1","1.8","34.7","6.5","33.2","2.1","9.5","(X)","9.3","(X)","9.2","(X)","1549","291","33.2","9.0","11.7","7.9","5.6","4.6","7.2","5.9","12.1","5.4","30.0","10.1","38.2","8.6","29.1","9.0","24.7","8.3","26.3","10.1","12.7","8.4","5.7","5.2","5.5","3.3","3.2","2.3","2.8","2.3","30.0","10.1","35.0","3.4","(X)","(X)","(X)","(X)","(X)","(X)","1820","296","30.1","6.1","3.6","2.5","3.0","2.3","8.7","3.8","15.9","7.6","38.7","8.3","27.7","5.9","18.3","5.6","16.5","5.3","27.0","7.9","12.0","4.4","10.3","4.6","6.5","3.4","3.4","2.6","3.2","2.5","38.7","8.3","31.4","2.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021600","Census Tract 216, Canyon County, Idaho","2544","366","47.2","7.2","7.5","4.5","8.5","4.4","7.5","3.2","10.5","7.1","18.7","6.0","61.8","8.7","45.8","6.1","42.6","6.9","13.6","4.3","7.0","3.8","4.4","3.4","5.9","4.3","1.9","2.8","0.3","0.4","18.7","6.0","38.2","2.7","5.7","(X)","3.7","(X)","3.9","(X)","1332","297","52.9","13.0","8.0","7.0","3.8","3.2","4.1","4.2","13.4","12.7","18.0","8.3","72.6","9.0","56.2","11.5","50.9","12.5","8.9","5.1","4.1","3.8","1.4","2.1","0.5","0.8","0.5","0.8","0.5","0.8","18.0","8.3","42.2","1.8","(X)","(X)","(X)","(X)","(X)","(X)","1212","231","41.1","9.4","7.0","6.0","13.7","9.2","11.3","6.2","7.4","5.3","19.5","8.0","50.0","11.5","34.3","8.2","33.5","8.1","18.8","6.5","10.3","6.4","7.6","6.0","11.7","7.9","3.5","5.6","0.0","2.6","19.5","8.0","33.6","3.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021700","Census Tract 217, Canyon County, Idaho","6412","521","57.0","4.1","6.4","2.3","4.3","1.7","5.0","2.2","6.2","2.4","21.1","4.1","58.4","4.7","51.3","4.0","46.8","4.0","17.4","4.3","10.8","3.3","8.8","2.8","3.2","1.7","1.4","1.4","1.4","1.4","21.1","4.1","38.0","1.4","4.0","(X)","5.5","(X)","5.3","(X)","3163","268","62.3","6.2","3.7","2.9","4.0","2.3","6.0","3.5","5.0","3.1","19.0","5.6","71.4","6.5","61.5","6.0","58.5","6.1","8.0","3.8","3.4","2.0","2.7","1.9","1.6","2.1","1.1","2.0","1.1","2.0","19.0","5.6","42.4","2.0","(X)","(X)","(X)","(X)","(X)","(X)","3249","332","51.9","5.8","9.1","3.9","4.6","2.6","4.0","2.6","7.3","3.6","23.1","5.3","45.7","6.2","41.4","5.8","35.5","5.8","26.5","6.6","18.0","6.1","14.8","4.9","4.7","2.5","1.6","2.2","1.6","2.2","23.1","5.3","33.4","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021800","Census Tract 218, Canyon County, Idaho","3744","351","53.5","5.1","6.9","2.4","4.5","2.2","4.4","2.2","6.9","2.5","23.9","3.9","58.3","5.1","51.0","5.7","46.2","5.9","12.8","3.3","8.0","2.5","6.1","2.3","5.0","1.9","1.4","1.0","1.2","1.0","23.9","3.9","38.6","2.3","4.1","(X)","4.4","(X)","4.3","(X)","1760","189","62.0","7.4","5.6","3.7","4.7","2.8","6.3","3.7","7.0","3.8","14.3","5.4","73.2","6.8","61.7","8.0","56.2","8.0","9.4","5.4","5.7","4.8","5.6","4.8","3.1","2.1","0.3","0.4","0.3","0.4","14.3","5.4","41.3","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1984","229","45.9","6.3","8.1","3.6","4.3","3.7","2.6","2.1","6.8","3.3","32.3","5.3","45.1","6.8","41.5","6.3","37.2","6.6","15.9","4.2","10.0","3.1","6.6","2.3","6.7","3.1","2.5","1.9","2.1","1.9","32.3","5.3","35.6","3.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021901","Census Tract 219.01, Canyon County, Idaho","3094","314","53.7","5.1","3.7","2.5","7.4","3.2","4.2","2.7","5.7","3.4","25.3","5.7","56.6","5.1","48.8","4.8","47.0","5.0","13.7","4.1","6.6","3.2","5.7","2.7","4.3","2.8","2.0","1.5","1.1","1.2","25.3","5.7","37.7","1.5","1.7","(X)","3.2","(X)","2.5","(X)","1576","202","52.9","7.3","4.8","3.7","5.2","3.4","5.3","4.1","5.3","3.9","26.5","8.1","63.8","9.1","54.7","7.1","51.8","7.5","6.5","3.9","3.0","3.1","1.1","1.2","3.3","3.1","0.0","2.0","0.0","2.0","26.5","8.1","41.1","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1518","204","54.7","8.9","2.4","2.7","9.6","6.1","3.1","2.7","6.0","4.9","24.2","9.2","49.2","8.4","42.6","7.7","42.0","7.7","21.3","6.3","10.4","5.4","10.4","5.4","5.3","3.4","4.1","3.2","2.2","2.4","24.2","9.2","34.3","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021903","Census Tract 219.03, Canyon County, Idaho","6301","499","47.9","5.5","3.6","2.0","5.9","3.4","4.8","2.8","4.8","2.2","33.0","4.5","52.8","5.3","44.5","5.5","42.8","5.4","10.9","3.2","6.4","2.5","4.5","1.8","3.4","2.1","0.6","0.5","0.6","0.5","33.0","4.5","41.1","2.3","5.7","(X)","9.8","(X)","7.9","(X)","2886","281","63.9","7.6","3.2","2.4","5.4","3.8","4.0","3.1","1.7","1.9","21.9","6.6","73.7","7.1","65.9","7.8","62.7","7.7","2.8","2.3","0.5","0.8","0.5","0.8","1.6","1.7","0.6","0.7","0.6","0.7","21.9","6.6","47.8","3.4","(X)","(X)","(X)","(X)","(X)","(X)","3415","341","34.4","6.2","4.0","3.8","6.3","4.5","5.4","4.7","7.4","4.2","42.4","6.4","35.0","7.1","26.5","5.9","26.0","5.9","17.7","5.7","11.4","4.7","7.8","3.4","4.9","3.6","0.6","0.7","0.6","0.7","42.4","6.4","33.3","3.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021904","Census Tract 219.04, Canyon County, Idaho","1951","281","36.6","5.3","9.9","4.0","7.7","4.3","7.8","3.4","8.7","4.4","29.3","8.2","51.3","5.5","36.3","4.9","29.1","5.7","17.3","5.5","8.9","3.8","6.2","3.0","2.2","1.7","1.3","1.6","1.3","1.6","29.3","8.2","40.5","1.8","10.0","(X)","8.8","(X)","7.1","(X)","1003","160","36.6","7.6","12.7","6.6","12.1","8.6","13.4","6.3","1.9","1.6","23.4","10.6","66.3","10.6","44.7","7.8","33.4","7.8","10.1","4.4","4.4","3.2","3.0","2.5","0.2","0.4","0.2","0.4","0.2","0.4","23.4","10.6","44.6","3.6","(X)","(X)","(X)","(X)","(X)","(X)","948","150","36.6","7.7","7.0","4.2","3.2","2.6","1.9","1.3","15.9","8.5","35.4","10.7","35.3","7.2","27.4","5.6","24.6","6.3","24.9","10.9","13.6","6.5","9.5","6.0","4.3","3.5","2.5","3.2","2.5","3.2","35.4","10.7","35.4","2.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022100","Census Tract 221, Canyon County, Idaho","2763","275","51.5","5.1","8.0","2.5","5.5","2.6","4.7","1.8","5.9","2.4","24.4","5.0","55.0","4.4","47.0","4.6","42.3","5.0","15.9","3.5","9.8","3.0","7.9","2.7","4.7","3.1","2.6","2.4","1.2","0.9","24.4","5.0","38.7","1.4","2.6","(X)","5.3","(X)","4.0","(X)","1446","165","55.0","8.5","7.4","3.9","5.5","3.8","4.9","2.7","6.6","3.8","20.5","6.3","64.9","8.8","55.0","9.0","48.8","9.1","13.1","5.4","6.9","4.7","5.7","4.6","1.5","1.3","0.5","0.5","0.5","0.5","20.5","6.3","43.2","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1317","155","47.5","7.9","8.7","4.3","5.5","3.8","4.5","2.8","5.1","3.6","28.7","7.3","44.2","6.8","38.2","6.9","35.2","7.1","19.0","6.2","13.0","5.7","10.3","5.1","8.1","6.1","5.0","4.8","2.1","1.6","28.7","7.3","33.2","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022200","Census Tract 222, Canyon County, Idaho","2995","335","52.2","3.8","6.1","2.0","4.6","2.3","4.7","1.8","9.7","3.1","22.6","3.5","55.8","5.0","46.1","4.6","41.6","4.6","14.9","3.9","10.7","3.4","9.8","3.5","6.7","2.2","1.6","1.1","0.8","0.6","22.6","3.5","38.3","2.1","3.8","(X)","4.6","(X)","4.3","(X)","1606","255","57.6","5.6","7.1","3.1","4.9","2.8","4.4","2.7","11.1","4.4","14.9","3.4","70.0","7.9","57.3","7.2","51.5","7.3","9.1","4.4","6.0","3.8","5.7","3.8","6.0","3.6","1.3","1.5","0.4","0.6","14.9","3.4","41.8","2.8","(X)","(X)","(X)","(X)","(X)","(X)","1389","137","45.9","6.4","5.0","2.6","4.4","2.7","5.1","2.4","8.1","4.2","31.4","5.7","39.4","6.2","33.0","6.1","30.1","6.0","21.6","5.6","16.1","4.6","14.5","4.6","7.6","3.8","1.9","1.4","1.4","1.2","31.4","5.7","33.4","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022300","Census Tract 223, Canyon County, Idaho","3733","311","49.2","5.0","4.7","1.6","6.1","3.1","5.4","2.5","7.0","2.4","27.6","3.6","51.6","5.2","43.7","4.9","40.7","4.9","16.6","3.8","9.1","2.7","8.1","2.7","4.2","1.6","1.0","0.8","0.4","0.5","27.6","3.6","40.0","1.9","4.2","(X)","5.0","(X)","4.2","(X)","2011","218","55.3","7.2","5.0","2.3","8.6","5.7","7.6","4.0","8.0","3.5","15.6","4.5","66.4","7.2","55.0","7.0","51.3","6.8","15.3","5.5","5.2","3.1","4.0","2.9","2.7","1.6","0.0","1.6","0.0","1.6","15.6","4.5","43.2","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1722","168","42.0","6.6","4.4","2.7","3.3","2.1","2.8","2.2","5.9","3.0","41.7","6.1","34.3","5.5","30.4","5.5","28.3","5.7","18.2","5.2","13.6","4.8","12.8","4.6","5.9","2.9","2.3","1.6","0.8","1.0","41.7","6.1","34.5","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022400","Census Tract 224, Canyon County, Idaho","2710","254","53.5","5.5","6.4","2.5","2.2","1.7","4.0","2.3","4.3","2.3","29.6","4.4","55.6","5.6","50.4","5.0","45.6","5.3","11.5","3.0","8.1","2.8","6.8","2.7","3.3","1.9","1.4","1.2","1.1","1.0","29.6","4.4","39.9","2.2","6.0","(X)","7.1","(X)","10.7","(X)","1365","148","66.0","7.8","3.5","2.1","0.0","2.3","6.4","4.1","7.5","4.3","16.5","6.0","69.2","8.1","64.3","7.9","61.5","8.2","8.9","4.5","3.5","3.0","2.9","2.9","5.4","3.6","1.7","1.9","1.7","1.9","16.5","6.0","42.6","3.2","(X)","(X)","(X)","(X)","(X)","(X)","1345","190","40.9","7.5","9.3","4.2","4.5","3.3","1.6","2.3","1.0","1.5","42.8","6.4","41.9","6.9","36.3","6.1","29.4","6.4","14.1","4.9","12.7","4.8","10.9","4.7","1.2","1.2","1.2","1.2","0.6","0.9","42.8","6.4","36.0","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960100","Census Tract 9601, Payette County, Idaho","3419","284","46.4","7.3","4.7","2.8","4.5","2.3","7.5","3.7","11.3","4.5","25.6","5.2","56.5","6.5","40.3","6.5","38.2","7.1","15.1","4.7","10.4","3.6","7.8","3.0","2.9","2.1","0.4","0.6","0.4","0.6","25.6","5.2","38.2","1.7","5.0","(X)","8.8","(X)","5.7","(X)","1631","181","47.0","9.7","5.4","4.1","6.4","4.3","9.9","6.3","13.9","7.3","17.4","6.6","69.3","7.7","48.9","8.8","45.7","9.5","9.9","5.7","3.4","2.8","1.2","1.6","3.4","3.6","0.1","0.1","0.1","0.1","17.4","6.6","40.0","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1788","201","45.8","8.1","4.1","3.6","2.7","2.5","5.3","5.2","9.1","5.5","33.1","7.2","44.8","9.6","32.4","7.5","31.3","7.6","19.7","7.1","16.7","5.9","13.8","5.3","2.4","2.4","0.8","1.2","0.8","1.2","33.1","7.2","36.1","2.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960200","Census Tract 9602, Payette County, Idaho","2218","255","47.0","6.8","5.8","3.0","7.2","3.5","5.4","4.0","7.3","3.2","27.3","6.5","47.7","5.9","39.9","5.6","36.0","5.4","17.9","4.1","11.0","3.6","9.1","3.5","7.2","3.1","1.9","2.2","1.9","2.2","27.3","6.5","36.0","2.5","5.4","(X)","7.7","(X)","5.6","(X)","1112","148","55.2","8.5","2.7","2.7","6.4","3.5","5.0","3.7","9.4","4.8","21.2","7.9","51.3","8.4","44.5","8.2","43.4","8.2","15.7","6.2","9.6","5.2","8.0","4.8","11.8","6.0","3.8","4.4","3.8","4.4","21.2","7.9","37.5","3.8","(X)","(X)","(X)","(X)","(X)","(X)","1106","163","38.7","9.4","9.0","4.7","8.0","5.5","5.8","5.3","5.2","4.5","33.4","9.3","44.0","9.2","35.2","9.1","28.6","8.1","20.0","5.6","12.5","6.0","10.1","5.7","2.6","2.5","0.0","2.9","0.0","2.9","33.4","9.3","34.2","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960300","Census Tract 9603, Payette County, Idaho","4516","395","58.4","5.3","4.9","2.5","3.6","2.0","6.7","3.1","6.1","2.7","20.4","4.7","60.5","4.7","53.5","4.8","50.3","5.3","13.9","4.1","7.8","3.1","6.1","2.7","5.2","2.7","2.1","1.5","2.1","1.5","20.4","4.7","39.3","1.9","6.0","(X)","5.3","(X)","5.3","(X)","2184","248","63.8","6.0","2.7","2.3","4.1","3.5","6.0","3.7","5.1","3.4","18.2","5.4","72.8","6.1","63.0","6.3","60.9","6.3","6.6","4.1","2.2","2.5","1.6","1.6","2.3","2.4","1.3","1.5","1.3","1.5","18.2","5.4","44.6","2.5","(X)","(X)","(X)","(X)","(X)","(X)","2332","224","53.4","8.2","6.9","4.5","3.1","2.2","7.3","5.2","6.9","4.1","22.4","6.9","49.0","7.1","44.5","7.3","40.3","7.8","20.7","6.5","13.0","5.6","10.3","5.0","7.9","4.8","2.7","2.5","2.7","2.5","22.4","6.9","34.0","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960400","Census Tract 9604, Payette County, Idaho","3141","339","51.2","5.3","6.8","2.5","7.7","2.9","4.4","1.7","6.7","2.2","23.2","3.9","60.8","4.0","49.3","4.2","44.8","4.6","11.9","3.0","6.8","2.3","5.2","2.0","4.1","1.6","1.9","1.2","1.1","0.9","23.2","3.9","39.6","1.6","8.5","(X)","8.5","(X)","6.9","(X)","1703","230","49.9","6.8","6.8","3.3","7.2","4.0","5.3","2.5","8.0","3.6","22.8","6.1","67.2","6.2","53.7","5.6","48.5","6.8","7.4","3.7","2.5","1.6","1.4","1.0","2.5","1.7","0.5","0.7","0.0","1.9","22.8","6.1","43.0","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1438","173","52.7","6.6","6.9","3.7","8.2","3.7","3.4","2.1","5.2","2.4","23.6","5.5","53.1","6.4","44.2","6.5","40.5","6.3","17.3","4.4","11.9","4.1","9.7","4.0","6.0","2.8","3.5","2.4","2.5","1.9","23.6","5.5","35.6","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
