"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16027022300","Census Tract 223, Canyon County, Idaho","3828","353","47.9","5.0","6.3","2.8","4.9","2.5","5.3","2.5","9.1","2.8","26.5","4.1","50.9","4.1","43.8","3.8","40.0","4.3","18.5","4.3","9.3","3.2","7.7","3.1","4.0","1.5","1.1","0.8","0.3","0.2","26.5","4.1","38.8","2.2","3.8","(X)","4.0","(X)","5.7","(X)","2030","199","55.8","6.9","4.3","2.6","6.7","4.4","6.8","3.9","10.1","3.6","16.3","5.5","66.7","6.3","55.4","6.2","51.8","6.5","13.9","5.6","4.7","3.4","3.9","3.3","3.2","1.8","0.0","1.5","0.0","1.5","16.3","5.5","42.3","2.6","(X)","(X)","(X)","(X)","(X)","(X)","1798","210","39.1","7.4","8.5","5.3","2.8","1.6","3.6","2.8","7.9","3.8","38.2","6.9","33.1","5.4","30.6","5.4","26.6","6.0","23.7","6.4","14.6","5.1","11.9","5.1","5.0","2.5","2.3","1.8","0.6","0.5","38.2","6.9","33.5","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022400","Census Tract 224, Canyon County, Idaho","2790","261","54.3","6.1","6.5","2.9","2.2","1.6","5.7","2.8","3.2","2.0","28.1","4.7","54.0","5.3","49.2","5.7","44.3","5.6","15.4","4.4","10.3","4.1","8.9","4.1","2.5","1.7","1.3","1.0","1.0","1.0","28.1","4.7","39.2","1.8","6.3","(X)","9.5","(X)","10.8","(X)","1322","155","62.0","7.5","4.8","3.3","0.0","2.2","9.0","4.9","6.0","3.8","18.2","6.1","66.6","7.6","61.5","7.8","56.7","7.7","11.1","5.8","3.8","3.4","3.8","3.4","4.1","3.3","1.5","1.7","1.5","1.7","18.2","6.1","42.3","2.9","(X)","(X)","(X)","(X)","(X)","(X)","1468","186","47.3","8.3","8.0","4.3","4.1","3.1","2.7","2.5","0.7","1.2","37.1","7.0","42.6","6.4","38.1","6.7","33.2","6.4","19.2","6.7","16.1","6.9","13.5","7.1","1.1","1.2","1.1","1.2","0.6","1.0","37.1","7.0","35.5","1.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960100","Census Tract 9601, Payette County, Idaho","3297","301","47.2","7.4","8.5","3.6","5.2","3.2","7.2","3.7","9.1","3.5","22.8","6.4","53.8","6.8","40.9","7.9","36.8","7.2","18.2","4.5","12.3","3.9","9.9","3.3","5.2","3.2","2.5","2.7","0.5","0.8","22.8","6.4","37.1","2.1","3.3","(X)","5.4","(X)","3.1","(X)","1560","207","46.4","10.1","6.9","4.0","6.6","5.6","9.5","6.6","12.9","6.5","17.6","6.9","67.1","8.3","47.3","9.5","43.4","9.9","11.0","5.3","6.0","4.0","2.9","3.1","4.2","3.8","0.1","0.2","0.1","0.2","17.6","6.9","40.3","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1737","196","47.9","7.8","10.0","6.2","3.9","3.2","5.1","4.5","5.7","4.2","27.5","8.8","41.8","9.3","35.2","9.3","30.8","8.2","24.7","6.2","18.1","5.4","16.2","5.1","6.0","5.3","4.6","5.0","0.9","1.4","27.5","8.8","33.8","2.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960200","Census Tract 9602, Payette County, Idaho","2287","263","46.5","6.7","3.5","2.7","6.1","2.7","4.9","2.7","9.4","4.3","29.6","6.5","42.8","6.0","36.7","5.9","34.5","6.1","19.3","5.0","11.8","4.3","10.4","4.3","8.3","3.8","1.6","1.9","1.6","1.9","29.6","6.5","35.3","2.5","7.3","(X)","11.0","(X)","9.0","(X)","1152","169","52.4","8.6","3.1","3.5","5.0","2.9","5.1","4.4","12.2","6.9","22.1","8.5","45.4","9.0","39.6","8.5","37.8","8.5","18.6","6.8","12.8","6.2","11.5","5.8","13.9","7.7","3.1","3.7","3.1","3.7","22.1","8.5","35.6","4.0","(X)","(X)","(X)","(X)","(X)","(X)","1135","150","40.5","10.8","3.9","3.2","7.2","4.3","4.6","3.4","6.6","5.6","37.2","10.9","40.2","9.3","33.7","9.6","31.2","10.1","20.1","7.8","10.7","6.4","9.3","6.2","2.6","2.5","0.0","2.6","0.0","2.6","37.2","10.9","35.0","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960300","Census Tract 9603, Payette County, Idaho","4512","367","56.9","5.7","6.1","2.4","3.8","2.5","6.1","2.7","5.1","2.4","22.1","4.7","63.0","5.2","55.0","4.9","50.8","5.6","10.7","4.2","6.4","3.2","4.6","2.5","4.2","2.2","1.6","1.5","1.6","1.5","22.1","4.7","40.1","1.6","7.1","(X)","7.6","(X)","7.4","(X)","2189","233","60.9","7.7","6.5","4.6","4.1","4.1","6.5","4.0","5.3","3.5","16.8","6.3","75.8","6.6","65.2","6.9","59.4","7.6","5.9","4.0","2.2","2.7","1.5","1.8","1.5","1.6","0.0","1.4","0.0","1.4","16.8","6.3","44.4","1.9","(X)","(X)","(X)","(X)","(X)","(X)","2323","224","53.1","7.8","5.7","3.9","3.6","3.3","5.7","3.9","4.9","3.5","27.1","7.9","51.0","7.6","45.5","8.4","42.6","7.9","15.2","6.3","10.2","5.3","7.4","4.3","6.7","4.1","3.1","2.9","3.1","2.9","27.1","7.9","35.5","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960400","Census Tract 9604, Payette County, Idaho","3240","353","49.3","5.7","7.0","2.5","6.7","2.5","2.8","1.6","6.3","2.2","28.0","5.7","56.4","4.7","48.3","4.6","43.9","5.2","12.0","3.3","6.8","2.5","4.8","2.1","3.7","1.6","1.1","0.7","0.6","0.5","28.0","5.7","38.9","1.5","10.5","(X)","10.4","(X)","8.5","(X)","1758","247","51.2","8.0","6.2","3.6","5.2","2.6","3.6","2.4","7.4","3.5","26.4","7.8","63.0","6.6","54.4","6.4","49.5","8.1","7.5","3.6","2.4","1.6","1.4","1.1","3.1","2.0","0.6","0.8","0.2","0.5","26.4","7.8","41.6","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1482","177","47.0","8.1","7.9","3.8","8.4","3.9","2.0","1.8","5.0","3.0","29.8","7.6","48.4","6.8","41.0","6.8","37.2","6.9","17.3","5.1","12.0","4.8","8.7","4.2","4.5","2.3","1.8","1.5","1.1","1.1","29.8","7.6","35.5","1.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970100","Census Tract 9701, Washington County, Idaho","896","129","48.7","6.9","8.5","3.6","7.5","3.0","2.7","1.5","2.9","1.7","29.8","5.5","52.7","6.2","47.0","5.9","41.9","6.4","12.9","3.6","7.7","2.7","5.0","1.8","4.6","2.8","2.5","2.2","1.8","2.0","29.8","5.5","40.1","2.1","5.4","(X)","9.4","(X)","6.4","(X)","447","77","53.2","9.0","8.9","5.9","6.3","3.0","3.4","2.2","3.1","2.8","25.1","7.0","66.7","7.5","59.5","7.4","51.9","9.1","6.0","3.5","2.7","2.5","1.3","1.3","2.2","2.5","0.0","6.5","0.0","6.5","25.1","7.0","44.6","2.4","(X)","(X)","(X)","(X)","(X)","(X)","449","78","44.1","8.5","8.0","4.6","8.7","4.5","2.0","1.9","2.7","2.2","34.5","8.0","38.8","7.7","34.5","7.8","31.8","7.3","19.8","5.7","12.7","4.9","8.7","3.3","6.9","4.7","4.9","4.3","3.6","4.0","34.5","8.0","34.9","2.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970200","Census Tract 9702, Washington County, Idaho","2103","168","45.8","5.9","7.0","3.3","9.7","3.1","1.5","1.4","7.1","3.1","28.9","5.9","51.7","7.0","42.4","6.7","37.8","7.1","14.2","5.7","9.4","4.7","7.8","4.4","5.1","2.7","1.0","1.1","0.3","0.4","28.9","5.9","36.9","2.1","4.2","(X)","6.9","(X)","6.9","(X)","1142","132","51.9","9.0","9.3","5.2","10.0","4.8","1.8","2.1","8.3","3.6","18.7","6.0","66.3","9.3","53.2","9.6","45.1","10.5","12.3","6.3","8.1","5.4","6.8","5.0","2.8","2.6","0.0","2.6","0.0","2.6","18.7","6.0","39.6","2.2","(X)","(X)","(X)","(X)","(X)","(X)","961","89","38.5","8.0","4.3","3.4","9.4","5.5","1.1","1.8","5.6","3.6","41.1","9.3","34.4","8.6","29.6","8.1","29.0","8.1","16.5","7.6","11.0","6.9","8.8","6.2","7.9","5.3","2.2","2.4","0.6","0.9","41.1","9.3","32.6","3.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970300","Census Tract 9703, Washington County, Idaho","2994","185","49.5","5.5","4.1","2.3","8.5","3.2","5.0","2.8","8.5","4.7","24.4","5.0","56.5","3.8","42.6","4.9","39.6","4.4","14.2","3.5","9.2","2.6","7.9","2.3","4.9","2.5","1.9","1.2","1.9","1.2","24.4","5.0","38.1","1.5","4.7","(X)","4.7","(X)","4.6","(X)","1439","126","46.4","9.1","3.4","3.2","10.8","6.1","8.8","5.5","6.1","5.4","24.5","7.2","62.3","6.6","42.0","9.3","39.2","8.2","10.6","4.6","7.1","3.5","6.5","3.3","2.5","2.1","0.7","1.1","0.7","1.1","24.5","7.2","41.7","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1555","126","52.4","6.5","4.8","3.4","6.2","3.4","1.5","1.3","10.7","7.1","24.3","6.9","51.1","5.2","43.2","6.4","40.1","5.4","17.5","5.3","11.1","4.5","9.3","4.1","7.1","4.7","3.0","2.2","3.0","2.2","24.3","6.9","34.8","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045940000","Census Tract 9400, Malheur County, Oregon","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","3479","248","32.6","4.3","4.1","1.7","2.6","1.5","4.1","2.0","7.2","2.9","49.5","4.8","39.4","4.2","30.6","4.2","28.5","4.1","9.9","2.7","5.8","2.0","3.9","1.7","1.3","1.0","0.2","0.3","0.2","0.3","49.5","4.8","38.7","1.6","5.7","(X)","7.4","(X)","9.8","(X)","2202","194","27.9","5.2","3.4","1.8","3.1","2.2","4.5","2.5","5.7","2.8","55.3","5.6","37.6","5.7","28.4","5.5","26.7","5.4","6.3","2.8","2.9","1.8","1.2","1.4","0.8","1.3","0.0","1.5","0.0","1.5","55.3","5.6","41.8","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1277","152","40.6","9.1","5.2","2.9","1.6","1.5","3.5","2.8","9.7","6.2","39.4","10.3","42.4","10.3","34.5","9.5","31.7","9.2","16.1","5.9","10.8","5.0","8.4","4.3","2.1","1.8","0.5","0.9","0.5","0.9","39.4","10.3","34.7","1.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970300","Census Tract 9703, Malheur County, Oregon","2488","259","49.8","6.8","4.1","2.6","7.2","4.1","3.8","1.9","8.9","3.6","26.1","5.8","47.4","6.2","40.4","6.4","38.1","6.5","20.7","5.5","12.4","4.7","10.9","4.8","5.8","2.8","1.1","1.0","0.8","0.9","26.1","5.8","35.5","1.6","6.9","(X)","10.2","(X)","7.7","(X)","1111","175","52.4","9.0","5.4","5.1","4.5","3.2","2.6","2.6","6.0","4.5","29.1","8.8","53.3","8.8","47.4","8.7","44.0","8.6","16.9","7.3","10.0","6.8","8.0","6.5","0.7","1.0","0.4","0.7","0.4","0.7","29.1","8.8","38.4","1.6","(X)","(X)","(X)","(X)","(X)","(X)","1377","144","47.8","9.0","3.1","2.1","9.4","7.1","4.8","2.5","11.3","5.4","23.7","8.0","42.6","8.5","34.8","8.1","33.4","8.0","23.8","7.2","14.3","5.3","13.2","5.2","9.9","4.8","1.7","1.7","1.2","1.4","23.7","8.0","33.3","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970400","Census Tract 9704, Malheur County, Oregon","2867","311","34.7","4.9","6.2","3.0","7.2","3.4","4.3","2.7","9.7","3.5","37.9","6.7","40.3","7.3","28.5","5.1","24.6","4.7","14.4","3.7","10.0","2.6","9.3","2.5","7.4","3.0","2.4","2.0","0.8","0.9","37.9","6.7","34.6","2.0","5.7","(X)","9.3","(X)","7.9","(X)","1399","199","37.2","8.0","8.1","4.6","5.5","3.1","5.4","4.3","9.1","6.2","34.7","8.8","46.0","10.2","32.8","8.7","27.5","7.9","15.9","5.8","10.9","4.6","9.6","4.4","3.4","3.0","1.6","2.5","0.0","2.3","34.7","8.8","37.0","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1468","179","32.4","7.2","4.3","3.3","8.8","5.5","3.2","3.1","10.2","5.9","41.1","9.3","34.9","9.4","24.4","7.1","21.9","6.9","12.9","5.2","9.1","4.4","9.1","4.4","11.1","5.6","3.3","3.2","1.5","1.8","41.1","9.3","32.0","3.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","3122","263","51.0","5.6","9.3","2.7","8.2","2.5","6.2","3.2","6.1","2.3","19.2","3.8","62.9","4.9","49.9","5.9","41.8","5.1","13.8","3.9","9.2","3.6","8.1","3.6","4.1","2.1","1.2","0.8","1.1","0.8","19.2","3.8","39.9","1.6","6.9","(X)","10.9","(X)","11.0","(X)","1651","184","54.8","7.4","9.1","4.0","7.3","3.2","7.1","4.2","7.9","3.3","13.7","4.2","73.5","5.4","58.8","6.9","50.6","7.2","9.8","3.7","4.1","3.0","3.1","2.6","3.0","2.3","1.1","0.9","1.1","0.9","13.7","4.2","43.5","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1471","144","46.8","7.5","9.4","4.6","9.1","4.5","5.2","4.2","4.1","2.6","25.4","5.9","50.9","8.0","39.9","7.9","31.9","6.6","18.4","6.3","15.0","6.2","13.7","6.3","5.3","4.0","1.4","1.3","1.2","1.3","25.4","5.9","35.1","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","2424","231","49.9","4.9","4.0","1.9","5.0","2.0","5.8","2.4","10.4","3.5","24.8","4.2","52.4","5.2","44.1","5.3","42.4","5.2","16.9","4.4","8.0","2.7","5.7","2.4","5.9","3.1","1.9","1.6","1.9","1.6","24.8","4.2","38.2","2.2","4.0","(X)","4.9","(X)","5.2","(X)","1233","168","58.2","6.1","4.7","3.3","4.1","2.2","3.6","2.6","10.8","4.3","18.5","5.1","65.9","6.8","55.1","6.8","52.2","7.3","12.2","4.6","6.2","3.1","4.3","3.1","3.5","2.6","1.7","1.8","1.7","1.8","18.5","5.1","43.4","2.8","(X)","(X)","(X)","(X)","(X)","(X)","1191","145","41.3","7.9","3.4","2.3","6.0","3.5","8.0","4.2","10.1","5.6","31.3","6.7","38.5","7.1","32.7","7.3","32.2","7.3","21.8","8.0","9.9","5.2","7.1","4.2","8.3","5.6","2.0","2.6","2.0","2.6","31.3","6.7","31.9","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","963","117","57.1","5.9","6.3","2.7","5.3","2.5","5.9","2.9","8.9","3.6","16.4","4.5","68.1","5.3","53.4","5.9","49.0","5.3","8.7","2.7","5.3","2.2","3.8","2.0","6.7","2.5","4.8","2.3","4.3","2.1","16.4","4.5","42.8","2.0","11.1","(X)","12.5","(X)","11.5","(X)","497","73","68.0","5.9","7.0","3.7","4.2","3.3","5.4","3.3","4.8","3.7","10.5","4.5","85.3","5.0","73.0","6.6","67.0","5.9","2.4","1.6","1.0","1.3","1.0","1.3","1.8","1.8","1.0","1.4","0.0","6.3","10.5","4.5","49.8","3.1","(X)","(X)","(X)","(X)","(X)","(X)","466","62","45.5","9.1","5.6","3.3","6.4","3.5","6.4","4.6","13.3","6.9","22.7","7.0","49.8","7.8","32.4","8.2","29.8","8.2","15.5","5.0","9.9","4.2","6.9","3.5","12.0","4.6","8.8","4.5","8.8","4.5","22.7","7.0","34.2","3.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970900","Census Tract 9709, Malheur County, Oregon","3815","262","29.9","3.4","2.6","1.1","2.7","1.3","2.5","1.2","5.9","2.3","56.5","3.5","32.2","3.5","26.7","3.2","25.1","3.3","7.8","1.9","4.6","1.2","4.1","1.1","3.6","1.6","1.1","0.7","0.7","0.5","56.5","3.5","41.9","3.8","5.2","(X)","10.6","(X)","10.7","(X)","2918","223","23.7","3.5","2.2","1.2","2.1","1.3","2.4","1.5","6.4","2.9","63.2","4.0","30.6","3.8","24.1","3.3","22.3","3.4","3.6","1.7","1.5","1.0","1.1","0.9","2.5","1.6","0.3","0.4","0.3","0.4","63.2","4.0","45.1","3.5","(X)","(X)","(X)","(X)","(X)","(X)","897","95","49.9","6.7","3.8","2.1","4.7","3.6","2.7","1.6","4.5","2.4","34.4","5.6","37.3","7.3","35.2","6.6","34.1","6.1","21.2","5.7","14.8","4.3","13.7","4.2","7.0","3.2","3.7","2.5","2.1","1.5","34.4","5.6","36.1","5.6","(X)","(X)","(X)","(X)","(X)","(X)"
