"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16027020602","Census Tract 206.02, Canyon County, Idaho","4164","391","46.2","6.8","9.7","3.6","4.9","2.8","5.2","3.0","5.5","2.8","28.6","5.4","52.1","6.6","45.1","5.8","39.3","6.7","16.2","4.6","8.9","3.7","6.0","2.6","3.1","1.8","1.8","1.5","0.9","0.7","28.6","5.4","37.8","2.4","4.8","(X)","9.8","(X)","7.0","(X)","2101","279","45.7","10.7","13.4","5.1","6.1","4.1","5.6","4.3","4.3","3.1","24.8","8.6","52.6","10.0","46.9","11.0","41.3","10.7","19.6","7.2","10.3","5.8","4.5","3.4","3.0","3.2","2.0","2.7","0.0","1.5","24.8","8.6","39.1","4.2","(X)","(X)","(X)","(X)","(X)","(X)","2063","218","46.6","8.3","5.9","6.0","3.7","3.0","4.8","4.0","6.6","5.0","32.4","8.3","51.7","8.9","43.2","8.0","37.3","7.8","12.7","4.7","7.5","3.9","7.5","3.9","3.2","2.0","1.7","1.4","1.7","1.4","32.4","8.3","36.4","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020700","Census Tract 207, Canyon County, Idaho","2022","218","54.5","8.7","13.0","5.4","4.5","3.7","5.9","3.4","1.5","1.6","20.6","6.5","62.5","7.8","55.8","8.0","45.1","8.3","14.9","5.9","10.6","5.0","8.3","4.3","1.9","2.4","1.1","2.1","1.1","2.1","20.6","6.5","40.0","2.3","5.4","(X)","5.6","(X)","6.2","(X)","967","102","64.7","11.1","10.9","6.5","6.5","6.6","8.9","5.7","0.0","3.3","9.0","6.8","81.3","8.7","70.7","10.3","59.9","11.9","9.7","5.9","4.9","4.4","4.9","4.4","0.0","3.3","0.0","3.3","0.0","3.3","9.0","6.8","44.1","3.1","(X)","(X)","(X)","(X)","(X)","(X)","1055","159","45.1","10.9","15.0","9.4","2.6","2.9","3.2","3.1","2.8","3.2","31.3","10.5","45.3","10.5","42.1","10.8","31.5","12.2","19.7","9.3","15.8","8.9","11.5","7.7","3.7","4.8","2.2","4.1","2.2","4.1","31.3","10.5","35.0","2.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020901","Census Tract 209.01, Canyon County, Idaho","7625","465","57.2","4.5","6.3","2.2","8.6","2.9","4.6","2.1","7.2","2.7","16.1","3.0","62.6","4.0","53.7","3.7","49.9","4.2","14.2","2.6","8.8","2.7","6.2","2.3","7.1","2.5","1.1","0.8","1.1","0.8","16.1","3.0","37.1","1.3","2.5","(X)","2.9","(X)","1.9","(X)","3703","320","68.2","5.9","4.6","2.4","8.3","4.5","5.7","3.2","6.2","2.9","7.0","3.1","79.3","4.0","69.0","5.6","64.8","6.2","9.6","3.9","3.2","1.9","2.8","1.7","4.1","2.3","0.6","0.7","0.6","0.7","7.0","3.1","40.8","1.6","(X)","(X)","(X)","(X)","(X)","(X)","3922","317","46.8","5.2","8.0","3.6","8.9","4.3","3.5","2.5","8.1","4.2","24.6","5.0","46.9","6.5","39.2","5.0","35.9","5.2","18.5","5.0","14.0","4.7","9.3","4.1","10.0","4.3","1.6","1.5","1.6","1.5","24.6","5.0","32.7","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020902","Census Tract 209.02, Canyon County, Idaho","7430","424","56.8","4.3","10.5","2.5","5.9","1.9","2.7","1.2","4.3","1.7","19.7","4.1","62.3","4.1","56.0","4.3","47.9","4.5","14.1","2.7","9.1","2.5","7.1","2.2","3.9","1.6","2.2","1.4","1.7","1.3","19.7","4.1","39.7","1.4","1.4","(X)","3.5","(X)","6.0","(X)","3521","309","64.2","6.5","12.2","4.0","4.7","2.6","1.9","1.5","5.9","2.6","11.1","4.6","75.2","5.7","68.2","6.7","58.8","7.3","9.8","4.1","6.4","3.6","3.7","2.8","3.9","2.6","1.6","1.8","1.6","1.8","11.1","4.6","42.6","2.3","(X)","(X)","(X)","(X)","(X)","(X)","3909","270","50.2","4.8","9.1","3.8","7.0","2.9","3.5","1.9","2.9","2.5","27.4","5.4","50.7","5.5","45.0","5.4","38.1","5.0","18.0","3.7","11.5","3.2","10.2","3.0","3.9","2.4","2.6","2.1","1.8","1.9","27.4","5.4","36.6","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021001","Census Tract 210.01, Canyon County, Idaho","6435","564","55.4","4.7","9.0","3.1","4.7","2.1","5.5","2.6","6.6","2.9","18.9","4.1","61.0","4.3","52.5","3.8","46.4","4.3","16.8","3.6","11.2","3.0","8.7","2.8","3.3","1.6","0.7","0.5","0.3","0.4","18.9","4.1","38.2","1.4","4.7","(X)","5.3","(X)","6.2","(X)","3216","371","58.1","6.5","10.5","4.9","4.2","2.5","7.8","5.0","4.6","3.1","14.9","4.0","72.0","5.6","60.2","6.5","52.1","6.9","10.6","4.2","8.1","3.8","5.7","3.3","2.5","2.4","0.3","0.4","0.3","0.4","14.9","4.0","41.8","2.4","(X)","(X)","(X)","(X)","(X)","(X)","3219","277","52.7","6.9","7.4","3.8","5.1","3.0","3.2","1.7","8.7","4.9","22.8","6.7","50.1","6.7","44.8","6.2","40.8","6.0","23.0","6.1","14.3","4.8","11.6","4.3","4.1","1.9","1.0","1.0","0.3","0.6","22.8","6.7","34.3","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021002","Census Tract 210.02, Canyon County, Idaho","4660","432","47.3","6.6","12.0","4.7","8.3","3.5","4.7","3.1","6.9","3.2","20.9","5.5","61.7","6.1","46.9","5.8","38.8","6.0","12.8","4.2","9.5","3.6","7.3","3.1","4.6","2.7","2.9","2.4","1.2","0.9","20.9","5.5","38.5","2.7","3.0","(X)","5.3","(X)","5.3","(X)","2250","280","49.2","6.9","14.1","6.2","8.9","5.0","6.4","5.9","7.1","5.3","14.3","6.2","74.5","7.0","56.0","6.6","45.3","6.8","8.2","5.0","6.2","4.2","3.2","3.5","3.0","3.0","1.0","1.2","0.7","1.0","14.3","6.2","42.5","4.3","(X)","(X)","(X)","(X)","(X)","(X)","2410","269","45.4","10.6","10.0","5.7","7.7","4.7","3.1","2.6","6.7","4.7","27.1","8.0","49.7","8.6","38.3","9.3","32.7","9.2","17.1","5.7","12.5","4.8","11.0","4.5","6.1","4.4","4.6","4.6","1.8","1.5","27.1","8.0","34.0","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021100","Census Tract 211, Canyon County, Idaho","9495","586","47.5","4.9","10.3","2.7","5.1","1.7","5.4","2.2","5.3","1.7","26.3","4.5","58.3","4.7","50.5","4.6","42.4","4.7","13.2","2.8","7.0","2.1","4.8","1.6","2.2","0.9","0.3","0.3","0.3","0.3","26.3","4.5","39.0","1.0","3.9","(X)","3.7","(X)","4.6","(X)","4712","359","52.1","6.4","11.0","3.4","4.4","2.5","3.9","2.4","3.6","2.2","25.0","6.2","67.1","6.0","59.0","5.6","49.0","6.1","7.4","2.7","4.1","2.1","3.1","2.1","0.5","0.4","0.0","0.7","0.0","0.7","25.0","6.2","42.8","1.3","(X)","(X)","(X)","(X)","(X)","(X)","4783","336","42.9","6.4","9.7","3.4","5.9","2.4","6.9","3.7","7.1","2.9","27.6","5.2","49.6","6.7","42.0","6.6","35.9","6.5","18.9","5.0","10.0","3.7","6.4","2.7","3.9","1.8","0.6","0.7","0.6","0.7","27.6","5.2","35.2","1.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021200","Census Tract 212, Canyon County, Idaho","4733","439","44.7","6.4","10.9","3.8","5.5","2.8","7.8","3.0","6.5","3.2","24.7","5.4","52.3","7.2","41.5","5.9","33.8","6.3","17.2","4.8","10.9","3.9","8.3","3.4","5.9","3.5","3.1","2.6","2.6","1.9","24.7","5.4","36.1","1.9","6.2","(X)","8.2","(X)","6.5","(X)","2168","287","55.3","10.0","10.3","6.0","5.8","3.7","5.2","3.8","6.6","4.8","16.7","7.7","63.4","9.5","52.2","8.6","45.9","9.6","13.1","6.7","9.5","5.7","6.6","4.6","6.7","5.1","3.9","4.0","2.8","2.6","16.7","7.7","38.4","2.6","(X)","(X)","(X)","(X)","(X)","(X)","2565","318","35.7","8.5","11.3","5.1","5.3","4.1","10.0","5.2","6.4","4.8","31.3","9.4","42.8","9.9","32.5","8.2","23.5","7.7","20.7","6.3","12.0","4.7","9.7","4.5","5.1","4.3","2.5","2.3","2.5","2.3","31.3","9.4","33.7","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021300","Census Tract 213, Canyon County, Idaho","2413","520","35.6","8.5","5.6","3.1","11.9","8.7","13.0","7.4","11.1","4.3","22.9","6.0","56.9","8.1","32.5","9.2","29.5","8.9","17.4","5.7","8.5","5.5","5.8","3.8","2.8","3.5","0.2","0.4","0.2","0.4","22.9","6.0","38.7","2.7","2.2","(X)","0.8","(X)","1.2","(X)","1507","407","35.8","11.4","7.4","4.7","16.5","13.5","12.6","7.7","9.9","4.0","17.9","6.8","74.9","7.6","38.4","12.0","34.2","11.5","6.8","4.9","4.4","4.3","1.2","1.6","0.4","0.7","0.4","0.7","0.4","0.7","17.9","6.8","43.4","1.8","(X)","(X)","(X)","(X)","(X)","(X)","906","177","35.3","11.1","2.6","3.5","4.3","4.7","13.6","10.6","13.0","10.1","31.1","11.4","27.2","10.1","22.7","9.4","21.9","9.3","34.9","9.9","15.2","10.4","13.5","10.1","6.8","8.9","0.0","3.5","0.0","3.5","31.1","11.4","29.4","4.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021500","Census Tract 215, Canyon County, Idaho","3666","478","36.5","7.0","7.8","4.3","3.5","1.9","5.9","2.9","11.5","4.0","34.8","5.5","39.7","6.2","31.5","6.0","27.0","6.6","19.9","5.1","9.7","4.2","6.8","2.9","5.6","2.4","3.1","1.9","2.8","1.9","34.8","5.5","35.7","2.4","11.6","(X)","11.3","(X)","10.4","(X)","1835","357","34.1","9.7","12.0","7.3","3.8","3.0","5.0","3.9","10.6","4.5","34.6","9.2","41.4","8.0","34.6","8.1","27.9","8.9","19.9","8.5","8.9","7.0","4.3","3.2","4.1","3.0","2.6","2.4","1.9","2.2","34.6","9.2","37.5","3.7","(X)","(X)","(X)","(X)","(X)","(X)","1831","296","39.0","8.5","3.5","2.4","3.3","2.4","6.8","4.1","12.4","7.8","35.0","7.4","38.0","7.3","28.4","7.7","26.0","7.7","19.8","7.1","10.5","4.3","9.3","4.1","7.2","3.7","3.7","2.7","3.7","2.7","35.0","7.4","34.0","3.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021600","Census Tract 216, Canyon County, Idaho","2687","407","46.5","6.6","9.9","4.9","7.6","3.6","11.1","5.6","8.7","6.1","16.2","4.7","64.4","6.6","47.4","5.9","41.5","6.2","14.1","3.7","7.5","3.5","4.7","2.8","5.2","3.1","1.5","2.0","0.3","0.5","16.2","4.7","38.7","2.0","5.5","(X)","4.3","(X)","5.4","(X)","1458","364","48.7","10.9","11.3","8.8","3.8","3.3","9.9","8.9","11.0","11.2","15.3","7.0","74.6","8.3","55.0","11.2","46.5","10.6","9.5","5.1","4.4","4.5","1.6","1.8","0.6","1.0","0.6","1.0","0.6","1.0","15.3","7.0","43.1","1.8","(X)","(X)","(X)","(X)","(X)","(X)","1229","190","43.9","10.1","8.2","5.4","12.0","6.4","12.4","5.8","6.0","4.8","17.3","7.5","52.2","8.6","38.4","8.3","35.6","8.5","19.7","7.0","11.2","6.4","8.4","5.7","10.7","6.2","2.5","4.1","0.0","2.6","17.3","7.5","33.4","2.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021700","Census Tract 217, Canyon County, Idaho","6281","457","56.6","4.1","6.3","2.0","5.5","2.1","5.6","2.5","6.3","2.3","19.7","3.4","60.2","4.7","52.8","4.5","48.0","4.3","16.6","3.7","8.8","2.9","7.6","2.9","3.5","2.2","1.4","1.3","1.0","1.2","19.7","3.4","38.2","1.4","3.6","(X)","6.5","(X)","6.3","(X)","3098","251","62.6","5.8","6.8","3.2","3.6","2.5","6.5","4.0","5.8","3.2","14.8","4.0","75.1","5.5","64.7","5.6","59.8","5.8","8.9","3.5","4.0","2.1","2.8","2.0","1.2","1.4","0.7","1.1","0.0","1.0","14.8","4.0","42.6","1.8","(X)","(X)","(X)","(X)","(X)","(X)","3183","332","50.8","6.4","5.9","2.4","7.3","3.7","4.7","3.2","6.8","3.2","24.5","5.4","45.7","7.3","41.2","7.0","36.6","6.6","24.0","6.1","13.5","5.2","12.2","5.1","5.8","4.2","2.0","2.4","2.0","2.4","24.5","5.4","33.4","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021800","Census Tract 218, Canyon County, Idaho","3791","237","53.2","5.3","8.9","2.7","3.8","1.5","4.3","2.0","6.2","2.1","23.6","4.2","62.3","4.7","55.2","5.1","48.6","5.1","9.9","2.7","5.4","1.8","3.6","1.5","4.2","1.9","1.5","1.4","0.9","0.8","23.6","4.2","39.9","2.2","3.3","(X)","4.2","(X)","4.4","(X)","1836","152","60.3","7.6","7.7","4.0","4.1","2.7","6.5","3.7","7.8","3.4","13.6","4.5","78.6","5.1","66.1","7.0","59.3","7.5","4.2","2.5","0.9","1.2","0.8","1.2","3.5","2.3","1.0","1.4","0.2","0.3","13.6","4.5","42.6","2.1","(X)","(X)","(X)","(X)","(X)","(X)","1955","161","46.4","6.7","10.0","3.4","3.5","1.5","2.3","1.4","4.8","2.7","33.1","6.1","47.0","6.6","44.9","6.6","38.5","6.5","15.1","4.3","9.7","3.3","6.2","2.8","4.8","2.5","1.9","1.7","1.7","1.6","33.1","6.1","36.5","2.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021901","Census Tract 219.01, Canyon County, Idaho","2817","343","53.2","5.2","5.4","2.8","5.4","2.6","4.7","2.3","8.5","4.1","22.8","4.6","54.3","5.0","46.4","5.2","44.1","4.9","17.5","4.5","10.1","3.9","8.3","3.3","5.4","2.7","2.0","1.5","0.8","1.0","22.8","4.6","36.5","1.6","1.7","(X)","3.0","(X)","2.1","(X)","1383","214","53.0","8.1","6.2","4.6","5.6","3.6","7.4","4.4","9.0","4.2","18.8","5.8","64.3","8.2","51.0","8.1","48.0","7.8","14.5","5.8","8.2","5.6","5.0","4.2","2.4","2.5","0.0","2.3","0.0","2.3","18.8","5.8","39.9","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1434","193","53.4","8.4","4.5","2.8","5.2","3.5","2.2","1.8","8.1","5.8","26.6","7.9","44.6","7.1","42.0","7.5","40.4","7.3","20.4","6.7","12.0","4.9","11.4","4.9","8.4","4.1","4.0","3.0","1.6","2.0","26.6","7.9","32.8","1.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021903","Census Tract 219.03, Canyon County, Idaho","5967","418","51.8","5.0","5.4","2.7","6.0","3.0","4.0","2.1","5.3","2.1","27.5","4.8","56.7","4.9","48.0","4.4","44.8","4.6","13.2","3.9","8.6","3.3","6.4","2.4","2.6","1.5","0.6","0.6","0.6","0.6","27.5","4.8","40.5","2.3","4.0","(X)","7.1","(X)","5.9","(X)","2938","276","64.2","8.2","3.9","2.5","5.3","3.8","6.0","3.4","3.7","2.4","17.0","5.5","75.6","6.2","65.7","7.4","61.8","8.1","5.4","3.2","2.2","1.9","2.2","1.9","2.0","2.1","0.2","0.5","0.2","0.5","17.0","5.5","46.4","3.7","(X)","(X)","(X)","(X)","(X)","(X)","3029","268","39.7","7.1","6.9","5.2","6.7","4.3","2.1","1.9","6.9","3.3","37.7","7.6","38.4","7.2","30.8","6.2","28.3","6.2","20.7","6.7","14.9","6.3","10.6","4.2","3.2","2.4","0.9","1.0","0.9","1.0","37.7","7.6","33.0","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021904","Census Tract 219.04, Canyon County, Idaho","2054","215","39.1","6.8","10.3","4.9","6.3","3.6","7.4","3.3","8.5","4.1","28.4","9.0","54.5","6.9","41.1","7.5","33.3","7.1","14.9","5.1","7.1","3.4","4.5","2.0","2.1","1.6","1.3","1.5","1.3","1.5","28.4","9.0","39.8","1.3","6.3","(X)","6.4","(X)","4.8","(X)","1041","160","38.8","7.7","13.1","8.0","10.2","7.2","11.8","5.5","1.7","1.5","24.4","11.4","66.0","10.9","47.6","9.2","35.3","8.1","9.2","4.9","3.9","3.0","3.2","2.9","0.4","0.6","0.4","0.6","0.4","0.6","24.4","11.4","43.5","3.0","(X)","(X)","(X)","(X)","(X)","(X)","1013","118","39.5","8.5","7.4","4.4","2.4","1.8","2.8","2.3","15.4","7.4","32.6","10.1","42.7","8.4","34.5","8.1","31.4","8.6","20.8","8.8","10.3","4.6","5.9","3.3","3.8","3.1","2.2","2.9","2.2","2.9","32.6","10.1","35.5","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022100","Census Tract 221, Canyon County, Idaho","2763","224","50.6","5.8","7.5","2.0","3.8","2.0","5.3","2.3","6.6","2.5","26.2","5.7","55.5","5.3","46.7","4.9","41.8","5.5","14.8","3.6","9.2","2.9","7.9","2.7","3.5","1.8","2.2","1.9","0.9","0.6","26.2","5.7","39.7","1.5","3.3","(X)","5.0","(X)","4.2","(X)","1414","155","54.2","7.9","7.4","3.5","4.9","2.9","5.8","3.6","7.7","4.1","19.9","6.5","68.5","7.9","55.9","6.7","48.4","7.4","10.2","4.6","5.6","4.2","5.6","4.2","1.3","1.4","0.2","0.4","0.2","0.4","19.9","6.5","44.3","1.9","(X)","(X)","(X)","(X)","(X)","(X)","1349","151","46.8","7.3","7.6","4.2","2.7","2.7","4.8","3.1","5.3","2.9","32.8","7.6","41.8","6.4","37.1","6.8","34.9","6.8","19.6","5.5","13.0","5.0","10.4","4.3","5.8","3.6","4.2","3.8","1.6","1.1","32.8","7.6","34.1","1.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022200","Census Tract 222, Canyon County, Idaho","2861","275","54.8","4.3","5.7","2.0","4.0","2.1","5.5","2.4","9.6","2.9","20.4","3.8","60.4","5.4","50.2","5.0","45.8","4.7","14.7","3.5","9.5","2.9","8.7","2.9","4.5","1.9","0.8","0.7","0.3","0.4","20.4","3.8","39.9","1.9","2.9","(X)","5.0","(X)","5.6","(X)","1557","204","57.7","6.0","6.7","3.2","3.9","2.7","6.0","3.5","12.1","4.0","13.6","3.9","72.1","7.2","59.5","6.8","53.6","6.8","9.6","4.1","4.6","2.7","4.2","2.6","4.8","3.0","0.4","0.9","0.0","2.1","13.6","3.9","42.9","3.0","(X)","(X)","(X)","(X)","(X)","(X)","1304","128","51.4","6.5","4.4","2.6","4.2","2.7","4.9","3.0","6.6","3.5","28.5","5.9","46.5","7.3","39.2","7.1","36.6","6.9","20.7","6.4","15.3","5.2","14.0","5.0","4.3","2.7","1.2","1.1","0.8","0.9","28.5","5.9","35.5","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022300","Census Tract 223, Canyon County, Idaho","3788","314","51.7","3.9","6.4","1.9","5.3","2.4","5.5","2.4","5.9","2.3","25.2","3.7","55.0","4.1","47.1","3.9","42.4","4.0","15.9","3.8","10.3","2.8","8.8","2.7","3.9","1.4","0.8","0.7","0.5","0.5","25.2","3.7","40.0","1.8","3.9","(X)","4.3","(X)","4.0","(X)","1987","218","58.7","6.3","8.7","3.1","5.2","3.9","7.2","3.3","6.0","3.4","14.2","3.9","72.5","5.9","62.2","6.7","55.3","6.2","11.2","4.6","5.2","3.2","3.4","2.8","2.1","1.3","0.0","1.6","0.0","1.6","14.2","3.9","44.2","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1801","150","44.1","6.1","3.9","2.0","5.4","2.7","3.6","2.7","5.8","2.7","37.3","5.9","35.8","6.2","30.5","5.5","28.3","5.5","21.1","6.0","15.8","5.5","14.7","5.5","5.9","2.8","1.7","1.4","1.1","1.0","37.3","5.9","33.7","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022400","Census Tract 224, Canyon County, Idaho","2613","240","51.1","6.2","6.9","3.1","2.9","2.1","6.5","2.3","4.9","2.4","27.7","5.2","58.0","5.9","51.5","6.1","46.0","6.1","10.4","2.9","6.2","2.4","5.2","2.4","3.9","2.3","0.3","0.5","0.0","1.2","27.7","5.2","40.6","2.1","5.0","(X)","7.3","(X)","11.8","(X)","1402","161","64.0","7.8","3.9","2.8","0.9","1.4","8.8","3.7","8.1","4.1","14.4","5.1","71.8","6.4","65.0","7.1","61.7","7.7","9.1","4.0","2.8","2.3","2.3","2.2","4.6","3.1","0.0","2.3","0.0","2.3","14.4","5.1","43.4","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1211","166","36.3","8.0","10.4","5.1","5.2","4.1","4.0","2.6","1.2","1.8","43.0","8.1","42.0","8.3","35.9","8.3","27.7","7.7","12.0","4.6","10.1","4.3","8.5","4.4","3.0","2.8","0.7","1.1","0.0","2.6","43.0","8.1","35.8","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960100","Census Tract 9601, Payette County, Idaho","3614","283","53.0","6.6","7.7","3.8","3.5","2.3","6.1","3.6","9.0","3.6","20.7","4.5","59.0","6.5","46.5","6.4","42.3","6.6","17.4","4.2","12.7","4.0","9.2","3.0","2.9","2.3","1.5","1.5","1.5","1.5","20.7","4.5","38.4","1.7","3.9","(X)","6.6","(X)","4.1","(X)","1740","219","54.6","9.0","8.8","5.4","4.9","4.2","10.7","7.0","10.0","7.3","11.0","5.3","76.8","7.2","58.4","9.1","52.1","9.0","11.2","4.9","4.9","3.2","2.4","2.0","1.0","2.4","0.1","0.1","0.1","0.1","11.0","5.3","41.8","1.7","(X)","(X)","(X)","(X)","(X)","(X)","1874","190","51.4","8.3","6.7","4.5","2.2","2.1","1.9","1.8","8.0","4.7","29.7","7.3","42.5","9.7","35.4","8.9","33.2","8.7","23.2","7.1","20.0","6.7","15.5","5.6","4.6","3.5","2.8","2.9","2.8","2.9","29.7","7.3","34.3","3.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960200","Census Tract 9602, Payette County, Idaho","2225","226","50.1","7.1","6.5","2.7","6.6","3.2","4.0","2.6","6.7","3.2","26.0","6.3","52.7","6.6","44.8","6.7","39.6","6.8","15.7","3.9","9.9","3.3","8.6","3.2","5.6","2.4","1.9","2.0","1.9","2.0","26.0","6.3","37.8","2.6","4.6","(X)","8.0","(X)","5.9","(X)","1161","143","59.0","9.4","3.1","2.6","6.6","3.3","4.7","3.2","8.2","4.7","18.3","7.7","57.2","9.0","50.0","9.5","47.6","9.6","14.2","5.3","8.4","4.3","7.8","4.4","10.2","4.5","3.6","3.8","3.6","3.8","18.3","7.7","38.9","3.8","(X)","(X)","(X)","(X)","(X)","(X)","1064","141","40.3","10.7","10.2","4.6","6.6","5.0","3.3","3.1","5.2","4.7","34.4","10.9","47.7","10.5","39.1","10.6","30.8","9.9","17.3","6.2","11.5","5.3","9.5","4.7","0.6","1.2","0.0","3.0","0.0","3.0","34.4","10.9","36.4","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960300","Census Tract 9603, Payette County, Idaho","4518","331","58.6","5.3","6.0","2.8","5.0","2.4","5.5","2.6","6.6","2.6","18.2","4.2","62.8","4.0","56.0","4.6","52.2","5.1","14.2","3.2","7.5","2.6","5.4","2.3","4.8","2.5","1.1","0.8","1.1","0.8","18.2","4.2","39.0","1.2","3.2","(X)","3.6","(X)","4.0","(X)","2059","188","68.2","7.9","3.3","2.7","4.4","3.4","4.6","3.4","5.9","3.6","13.6","5.6","76.1","6.2","67.0","7.1","64.4","7.6","8.5","4.2","2.6","2.6","1.9","1.7","1.8","1.7","1.8","1.7","1.8","1.7","13.6","5.6","43.5","2.1","(X)","(X)","(X)","(X)","(X)","(X)","2459","222","50.6","7.1","8.2","4.6","5.6","3.2","6.3","4.2","7.2","4.3","22.1","6.4","51.7","6.9","46.8","6.9","41.9","6.7","18.9","5.4","11.5","4.8","8.2","4.3","7.2","4.6","0.5","0.8","0.5","0.8","22.1","6.4","34.8","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960400","Census Tract 9604, Payette County, Idaho","2970","272","50.5","6.4","9.3","3.4","6.2","2.7","5.6","2.1","5.2","2.2","23.3","4.4","62.9","4.4","51.1","5.3","44.2","6.1","9.5","2.6","6.2","2.1","5.1","2.0","4.4","2.0","2.5","1.5","1.3","0.9","23.3","4.4","42.5","2.5","6.7","(X)","6.7","(X)","5.8","(X)","1620","200","51.2","8.3","10.1","4.8","7.0","3.8","6.8","2.9","5.9","3.4","19.0","6.2","72.0","6.1","58.1","6.4","49.1","7.9","6.5","2.8","2.7","1.9","2.2","1.8","2.5","1.8","0.5","0.7","0.0","2.0","19.0","6.2","44.9","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1350","148","49.7","7.5","8.3","5.0","5.3","3.5","4.1","2.6","4.3","2.8","28.4","5.9","51.9","6.0","42.7","7.2","38.3","7.2","13.0","4.1","10.4","3.8","8.5","3.7","6.7","3.5","5.0","3.2","2.9","2.1","28.4","5.9","39.3","4.0","(X)","(X)","(X)","(X)","(X)","(X)"
