"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16027020602","Census Tract 206.02, Canyon County, Idaho","3885","341","47.6","6.4","8.3","3.7","5.3","3.0","6.1","3.1","8.1","3.6","24.7","5.0","55.6","5.4","47.1","5.7","40.8","6.0","15.5","4.1","6.9","2.8","6.0","2.3","4.2","2.3","1.9","1.7","0.8","0.9","24.7","5.0","37.1","1.2","4.4","(X)","6.8","(X)","3.8","(X)","1830","216","51.6","9.7","15.1","7.0","7.2","5.3","5.8","4.6","5.2","4.0","15.0","4.9","64.3","6.7","58.4","8.2","46.5","8.7","17.9","6.5","6.1","3.8","5.1","3.1","2.8","3.6","2.2","3.2","0.0","1.8","15.0","4.9","38.5","2.3","(X)","(X)","(X)","(X)","(X)","(X)","2055","240","43.9","8.4","2.3","2.1","3.5","2.5","6.4","4.5","10.7","6.2","33.2","7.9","48.0","8.7","37.1","8.5","35.7","8.3","13.4","5.3","7.6","3.8","6.7","3.4","5.4","3.3","1.5","1.7","1.5","1.7","33.2","7.9","35.5","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020700","Census Tract 207, Canyon County, Idaho","2205","250","49.8","7.3","14.3","5.2","5.9","3.9","5.6","2.6","2.3","2.0","22.1","6.0","58.5","6.2","50.8","5.7","39.9","6.2","18.0","5.6","12.8","4.8","9.9","4.2","1.4","1.4","0.5","0.8","0.0","1.5","22.1","6.0","38.7","1.5","3.6","(X)","3.7","(X)","3.7","(X)","1087","136","59.4","10.1","13.5","7.8","7.3","6.8","6.6","4.4","0.0","2.9","13.2","7.4","77.3","8.8","67.7","10.6","54.7","10.8","9.6","5.7","5.2","3.7","4.7","3.5","0.0","2.9","0.0","2.9","0.0","2.9","13.2","7.4","43.0","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1118","169","40.5","10.6","15.0","9.3","4.6","3.6","4.6","3.3","4.6","3.9","30.8","11.5","40.3","10.2","34.3","10.0","25.5","9.7","26.2","9.5","20.2","8.4","15.0","7.6","2.7","2.7","1.0","1.6","0.0","2.9","30.8","11.5","33.5","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020901","Census Tract 209.01, Canyon County, Idaho","7646","428","57.2","3.8","8.2","2.2","8.0","2.7","4.6","1.8","6.8","2.6","15.2","2.9","65.5","3.8","56.0","3.7","50.3","3.8","13.1","2.4","8.4","2.2","6.0","1.9","6.2","2.4","1.0","0.7","1.0","0.7","15.2","2.9","38.6","1.3","2.7","(X)","2.2","(X)","2.7","(X)","3791","347","68.2","5.0","5.9","2.2","6.4","3.1","5.2","2.8","5.9","2.9","8.4","2.8","80.3","4.6","69.6","5.2","64.1","5.5","7.8","2.7","4.0","1.9","3.6","1.8","3.6","2.3","0.6","0.7","0.6","0.7","8.4","2.8","42.4","1.8","(X)","(X)","(X)","(X)","(X)","(X)","3855","254","46.4","5.1","10.5","3.7","9.5","4.0","4.1","2.5","7.7","4.2","21.9","5.1","50.9","6.5","42.7","5.5","36.7","5.1","18.4","4.2","12.8","3.7","8.3","3.1","8.8","4.2","1.4","1.3","1.4","1.3","21.9","5.1","34.3","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020902","Census Tract 209.02, Canyon County, Idaho","7570","444","54.5","4.1","11.5","2.6","6.4","2.1","3.5","1.6","5.4","2.1","18.8","3.0","63.6","3.7","56.0","3.7","46.8","4.0","14.6","2.1","8.6","1.5","6.8","1.4","3.0","1.2","1.3","0.9","0.9","0.9","18.8","3.0","39.9","1.3","1.5","(X)","3.5","(X)","4.5","(X)","3638","276","62.6","5.8","13.4","4.0","4.6","2.4","2.1","1.5","5.7","2.3","11.6","3.6","78.1","4.6","69.8","5.5","58.4","6.5","8.5","2.5","5.7","2.3","3.7","2.1","1.8","1.2","0.5","0.7","0.5","0.7","11.6","3.6","43.3","1.7","(X)","(X)","(X)","(X)","(X)","(X)","3932","266","46.9","4.9","9.7","3.2","8.0","3.0","4.9","2.8","5.1","3.1","25.4","4.0","50.3","5.0","43.2","4.7","36.0","4.5","20.2","3.9","11.3","2.8","9.6","2.7","4.1","2.0","2.1","1.8","1.3","1.6","25.4","4.0","36.3","1.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021001","Census Tract 210.01, Canyon County, Idaho","5398","487","58.8","5.8","8.7","2.7","5.1","2.1","4.4","1.7","5.4","2.3","17.5","4.1","63.2","4.8","55.2","5.0","48.9","5.5","17.2","3.9","11.7","3.1","9.7","2.9","2.1","1.2","0.6","0.6","0.2","0.3","17.5","4.1","38.1","1.4","5.4","(X)","6.1","(X)","6.6","(X)","2568","295","62.0","7.8","10.3","4.7","4.5","2.9","5.5","3.2","3.9","2.6","13.8","5.8","73.4","7.4","63.6","7.5","56.0","8.0","12.2","5.4","8.6","4.7","6.0","4.3","0.5","0.9","0.0","1.3","0.0","1.3","13.8","5.8","40.2","1.7","(X)","(X)","(X)","(X)","(X)","(X)","2830","275","56.0","6.6","7.2","3.4","5.7","3.0","3.4","2.1","6.9","3.6","20.8","5.3","53.9","7.0","47.6","6.8","42.6","6.3","21.7","5.2","14.4","4.5","13.0","4.6","3.6","1.9","1.2","1.2","0.4","0.7","20.8","5.3","36.1","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021002","Census Tract 210.02, Canyon County, Idaho","4689","436","48.5","6.0","10.6","3.6","7.5","3.1","2.9","1.8","7.8","3.7","22.7","4.2","63.6","4.7","49.2","5.8","40.7","5.8","10.9","3.9","8.4","3.5","6.6","2.8","2.8","1.5","1.5","1.1","1.3","1.1","22.7","4.2","38.3","1.3","1.6","(X)","4.2","(X)","4.2","(X)","2220","254","52.6","8.6","12.7","5.7","9.0","4.0","3.9","3.3","5.5","4.6","16.3","6.1","76.0","6.5","60.3","7.9","50.1","8.7","5.2","3.5","3.6","2.8","1.6","2.1","2.4","2.2","1.4","1.5","0.9","1.5","16.3","6.1","41.0","1.6","(X)","(X)","(X)","(X)","(X)","(X)","2469","296","44.9","7.8","8.6","4.5","6.1","3.7","2.0","1.5","9.9","5.5","28.5","7.3","52.4","8.0","39.2","8.1","32.2","7.5","16.0","5.5","12.7","4.9","11.0","4.4","3.1","2.0","1.6","1.5","1.6","1.5","28.5","7.3","35.4","1.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021100","Census Tract 211, Canyon County, Idaho","10194","796","45.5","4.9","10.8","2.3","5.5","1.6","3.8","1.5","8.0","1.9","26.3","4.4","56.9","4.3","48.3","4.7","40.0","4.4","14.2","2.3","7.6","1.9","5.1","1.6","2.6","0.9","0.4","0.5","0.4","0.5","26.3","4.4","38.8","0.9","2.9","(X)","3.3","(X)","5.1","(X)","5285","528","48.3","7.2","10.4","3.0","4.8","2.3","2.7","1.7","6.8","3.1","27.0","6.0","63.5","5.5","54.9","6.2","45.5","6.4","8.9","2.4","3.8","2.2","2.8","2.0","0.6","0.5","0.0","0.6","0.0","0.6","27.0","6.0","42.6","1.3","(X)","(X)","(X)","(X)","(X)","(X)","4909","483","42.5","5.5","11.4","3.3","6.3","2.2","5.0","2.4","9.3","2.7","25.6","5.3","49.9","5.8","41.3","6.3","34.1","5.2","19.8","4.1","11.7","3.8","7.6","2.7","4.8","1.8","0.8","1.0","0.8","1.0","25.6","5.3","34.7","1.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021200","Census Tract 212, Canyon County, Idaho","4909","452","44.9","5.8","11.9","3.7","5.0","3.1","5.9","3.0","8.1","3.4","24.2","4.9","55.1","5.5","44.6","5.5","36.1","5.9","15.4","4.3","9.7","3.4","6.9","2.7","5.2","2.9","2.5","2.0","1.9","1.5","24.2","4.9","36.6","1.5","4.2","(X)","6.7","(X)","5.2","(X)","2397","280","55.9","8.1","12.8","5.8","3.2","2.8","3.8","3.2","5.8","4.5","18.5","6.9","63.3","7.6","55.8","8.2","45.9","8.5","13.1","5.5","10.1","5.5","7.9","4.6","5.1","3.4","2.8","2.3","2.1","1.6","18.5","6.9","38.4","1.8","(X)","(X)","(X)","(X)","(X)","(X)","2512","307","34.4","7.8","11.0","4.6","6.7","5.0","7.8","4.5","10.3","6.2","29.7","7.9","47.3","8.4","34.0","7.5","26.7","8.0","17.6","6.9","9.2","4.2","6.0","3.0","5.3","4.7","2.2","2.3","1.7","2.1","29.7","7.9","34.5","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021300","Census Tract 213, Canyon County, Idaho","2735","484","35.1","7.6","7.9","3.7","11.7","6.6","12.2","6.6","9.8","4.0","23.3","6.5","58.6","7.4","33.9","8.4","28.7","8.4","15.9","4.7","9.1","5.0","6.4","4.1","2.2","2.5","0.0","1.2","0.0","1.2","23.3","6.5","39.3","2.1","2.2","(X)","1.8","(X)","2.3","(X)","1739","384","34.7","10.3","10.2","5.9","16.2","10.0","10.3","6.6","9.0","3.7","19.6","7.7","72.3","9.2","38.8","10.4","32.0","10.5","8.2","4.1","6.2","4.0","2.7","2.5","0.0","1.8","0.0","1.8","0.0","1.8","19.6","7.7","43.1","1.9","(X)","(X)","(X)","(X)","(X)","(X)","996","187","35.8","11.6","3.7","3.5","3.9","3.3","15.5","10.9","11.2","8.8","29.8","12.4","34.7","8.6","25.3","9.4","23.0","9.3","29.3","9.9","14.3","9.5","12.9","10.0","6.1","6.9","0.0","3.2","0.0","3.2","29.8","12.4","31.6","3.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021500","Census Tract 215, Canyon County, Idaho","3701","522","40.6","8.3","13.5","5.9","4.4","2.0","5.5","2.6","12.2","3.9","23.8","5.7","50.0","6.6","38.7","7.8","30.3","7.6","20.8","6.2","11.8","5.4","7.4","4.1","5.5","2.4","3.5","1.8","2.9","1.4","23.8","5.7","37.2","2.5","8.2","(X)","9.7","(X)","9.8","(X)","1841","403","38.5","11.6","16.8","7.8","2.6","2.6","4.7","3.8","12.1","5.9","25.4","8.9","50.9","9.8","40.5","11.1","30.5","10.5","19.8","9.7","11.5","8.0","5.4","5.0","3.9","2.4","3.3","2.2","2.6","2.0","25.4","8.9","39.7","4.1","(X)","(X)","(X)","(X)","(X)","(X)","1860","314","42.7","9.4","10.2","7.6","6.3","3.6","6.3","4.7","12.3","6.1","22.3","7.1","49.0","8.1","37.0","9.8","30.1","8.8","21.7","8.2","12.2","5.7","9.4","4.7","7.0","4.2","3.8","2.5","3.2","2.3","22.3","7.1","34.8","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021600","Census Tract 216, Canyon County, Idaho","2631","452","47.7","9.1","9.7","4.7","5.3","2.4","12.6","5.9","10.1","8.2","14.6","4.7","70.0","6.5","51.7","8.8","44.5","8.9","10.8","3.6","5.6","3.3","3.2","2.4","4.5","3.0","0.0","1.2","0.0","1.2","14.6","4.7","39.9","2.1","2.6","(X)","3.4","(X)","4.5","(X)","1454","383","49.0","14.1","10.2","7.5","2.3","2.3","12.9","9.4","13.0","13.6","12.5","7.0","79.0","8.8","55.6","14.2","47.5","13.9","8.0","5.3","3.6","4.3","1.5","2.0","0.6","0.9","0.0","2.2","0.0","2.2","12.5","7.0","43.6","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1177","218","46.0","10.9","9.1","5.0","8.9","4.8","12.2","5.8","6.5","4.9","17.2","8.6","59.0","10.6","46.9","10.2","40.8","10.3","14.4","6.1","8.2","5.2","5.2","4.4","9.4","6.3","0.0","2.7","0.0","2.7","17.2","8.6","35.1","3.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021700","Census Tract 217, Canyon County, Idaho","6066","434","55.7","4.3","9.9","3.3","4.1","1.6","4.8","2.2","7.2","2.6","18.3","3.0","63.9","5.2","55.4","4.7","47.9","4.8","14.4","4.3","8.9","3.0","6.9","3.0","3.4","1.7","1.3","1.3","0.9","1.2","18.3","3.0","38.6","1.5","5.0","(X)","5.5","(X)","6.2","(X)","3062","282","59.3","6.7","10.5","4.8","2.1","1.6","6.4","3.9","7.9","4.0","13.9","4.7","74.9","7.0","64.9","6.5","56.5","7.2","9.5","4.3","4.2","2.3","2.8","1.8","1.7","1.7","0.7","1.1","0.0","1.1","13.9","4.7","41.7","2.0","(X)","(X)","(X)","(X)","(X)","(X)","3004","267","52.0","6.2","9.3","3.7","6.2","3.0","3.1","2.2","6.6","3.2","22.8","4.6","52.7","7.2","45.7","6.6","39.1","6.6","19.4","6.0","13.7","5.4","11.0","5.4","5.1","3.2","1.9","2.3","1.9","2.3","22.8","4.6","35.0","1.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021800","Census Tract 218, Canyon County, Idaho","3948","286","51.6","4.4","8.5","2.5","4.6","1.8","5.0","2.0","5.4","1.8","24.9","4.0","62.2","4.3","53.1","4.8","46.8","4.5","8.2","2.6","5.0","2.1","3.5","1.9","4.7","2.0","2.0","1.3","1.3","0.9","24.9","4.0","40.3","1.9","3.6","(X)","4.8","(X)","5.3","(X)","1861","163","61.5","6.2","9.1","3.7","4.1","2.5","6.0","2.9","6.1","2.5","13.2","4.7","81.2","5.2","69.1","6.0","61.4","6.3","1.8","1.7","0.0","1.7","0.0","1.7","3.7","2.3","1.5","1.5","0.2","0.3","13.2","4.7","43.4","1.9","(X)","(X)","(X)","(X)","(X)","(X)","2087","185","42.7","5.9","8.0","3.0","5.1","2.5","4.1","2.1","4.8","3.0","35.3","5.8","45.2","6.2","38.8","5.9","33.8","5.7","13.9","4.8","9.5","4.0","6.7","3.5","5.6","2.7","2.4","1.7","2.3","1.7","35.3","5.8","36.6","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021901","Census Tract 219.01, Canyon County, Idaho","2612","249","56.4","5.4","5.6","2.8","5.7","2.8","4.7","2.2","7.1","4.0","20.4","4.8","55.5","5.4","49.3","5.2","46.7","5.0","18.8","4.2","10.5","4.0","8.7","3.5","5.2","2.8","2.2","1.2","1.0","1.1","20.4","4.8","36.8","1.4","1.2","(X)","2.8","(X)","1.8","(X)","1207","149","62.1","7.8","6.4","4.5","6.1","3.5","6.5","3.8","7.0","3.7","11.8","4.8","72.5","7.1","60.8","7.2","57.7","7.1","13.8","6.3","7.7","5.2","4.4","3.7","1.9","2.1","0.0","2.7","0.0","2.7","11.8","4.8","41.1","2.1","(X)","(X)","(X)","(X)","(X)","(X)","1405","176","51.5","7.1","5.0","3.0","5.4","3.6","3.1","2.3","7.1","5.6","27.9","7.3","40.9","6.7","39.5","6.8","37.3","6.8","23.1","5.6","13.0","5.4","12.4","5.4","8.1","4.6","4.1","2.3","1.9","2.0","27.9","7.3","32.3","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021903","Census Tract 219.03, Canyon County, Idaho","5414","305","54.7","5.0","6.3","2.2","5.7","2.4","5.3","2.3","7.3","2.6","20.8","4.4","61.1","5.0","51.0","4.2","45.9","4.4","15.1","4.2","8.8","2.7","7.8","2.4","3.1","1.7","1.2","0.9","1.0","0.9","20.8","4.4","38.9","1.3","2.8","(X)","6.4","(X)","4.0","(X)","2778","229","62.0","6.7","6.8","3.3","4.4","3.4","8.3","4.3","5.5","2.8","13.0","4.4","77.7","5.6","66.5","6.4","60.0","6.5","7.2","3.9","1.6","1.5","1.6","1.5","2.1","1.9","0.7","0.8","0.3","0.5","13.0","4.4","43.1","1.6","(X)","(X)","(X)","(X)","(X)","(X)","2636","214","47.0","6.3","5.7","3.4","7.0","3.6","2.2","1.5","9.1","4.1","29.0","7.2","43.5","6.6","34.6","5.6","31.0","5.9","23.4","7.1","16.3","5.5","14.2","4.9","4.1","2.4","1.8","1.6","1.8","1.6","29.0","7.2","33.5","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021904","Census Tract 219.04, Canyon County, Idaho","2050","286","38.1","7.5","15.7","7.0","5.8","2.8","7.3","5.4","5.5","2.6","27.7","7.9","61.6","8.2","47.7","8.0","34.6","6.8","9.4","3.0","5.6","2.8","3.2","2.1","1.3","0.9","0.5","0.5","0.3","0.4","27.7","7.9","43.0","3.2","5.8","(X)","10.5","(X)","8.9","(X)","1011","171","39.7","9.6","25.4","13.7","3.7","2.2","9.4","6.0","1.7","1.5","20.2","10.2","72.5","10.4","62.2","11.5","37.9","9.6","6.5","3.6","2.1","1.7","1.4","1.6","0.8","1.1","0.8","1.1","0.4","0.6","20.2","10.2","45.4","3.2","(X)","(X)","(X)","(X)","(X)","(X)","1039","158","36.6","9.0","6.3","3.5","7.8","5.3","5.2","5.4","9.1","4.7","35.0","9.6","51.0","10.0","33.6","7.7","31.4","7.9","12.1","4.5","9.0","4.9","4.9","3.8","1.8","1.5","0.3","0.4","0.3","0.4","35.0","9.6","40.3","4.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022100","Census Tract 221, Canyon County, Idaho","2784","246","53.1","6.0","7.7","2.3","3.9","2.1","6.0","2.6","6.0","2.1","23.3","4.9","58.9","4.5","48.8","4.8","45.1","5.4","14.3","3.3","9.7","2.9","7.4","3.0","3.6","1.8","2.3","1.8","0.7","0.5","23.3","4.9","40.2","1.4","2.4","(X)","6.4","(X)","4.2","(X)","1350","156","59.9","8.3","7.1","3.7","4.4","3.0","4.7","3.3","7.0","3.8","16.8","6.3","70.7","6.8","59.2","6.8","53.6","7.8","10.3","5.1","6.8","5.0","6.1","4.8","2.2","1.6","1.0","1.2","0.3","0.4","16.8","6.3","44.5","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1434","148","46.7","7.7","8.3","4.2","3.4","3.1","7.1","3.7","5.0","2.8","29.4","6.6","47.8","7.4","39.0","7.3","37.1","7.3","18.0","5.4","12.5","4.8","8.6","4.2","4.8","3.3","3.6","3.4","1.0","0.9","29.4","6.6","35.6","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022200","Census Tract 222, Canyon County, Idaho","2671","244","55.3","4.6","5.8","2.0","5.8","2.5","6.1","2.4","9.5","3.1","17.5","3.5","66.9","4.9","54.3","4.7","49.3","4.5","11.2","3.6","5.7","2.1","5.0","2.0","4.4","2.2","1.0","0.9","1.0","0.9","17.5","3.5","41.2","1.9","3.6","(X)","6.2","(X)","6.9","(X)","1464","156","60.7","6.3","5.7","3.0","5.9","3.5","6.8","3.3","10.7","4.5","10.1","3.6","78.6","5.6","62.3","6.5","57.1","6.2","8.5","3.9","3.6","2.4","3.0","2.3","2.9","2.0","0.5","0.8","0.5","0.8","10.1","3.6","44.3","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1207","134","48.7","6.5","5.8","2.8","5.6","3.3","5.2","3.0","8.1","3.6","26.5","6.0","52.7","6.7","44.7","6.5","39.9","6.5","14.5","5.1","8.4","3.3","7.4","3.3","6.3","4.3","1.5","1.5","1.5","1.5","26.5","6.0","36.6","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022300","Census Tract 223, Canyon County, Idaho","3664","256","52.0","3.9","6.7","1.9","4.5","1.9","5.5","2.3","6.4","2.3","24.9","3.6","55.3","4.6","46.4","4.4","41.3","4.4","15.4","3.0","10.2","2.7","8.8","2.6","4.4","2.1","2.2","1.6","1.9","1.6","24.9","3.6","40.1","1.9","3.1","(X)","7.4","(X)","5.2","(X)","1868","171","58.7","5.8","9.6","3.4","5.4","3.0","7.1","3.5","6.5","3.0","12.7","3.7","72.3","5.2","59.9","6.6","52.1","6.7","10.9","3.6","5.6","2.8","3.9","2.5","4.1","3.0","2.8","2.9","2.7","2.9","12.7","3.7","43.8","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1796","155","45.0","5.6","3.7","2.1","3.6","2.4","3.8","2.6","6.3","3.1","37.6","5.5","37.6","6.9","32.3","6.2","30.0","5.8","20.1","5.3","14.9","4.7","14.0","4.7","4.7","2.6","1.5","1.4","1.1","1.1","37.6","5.5","34.6","2.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022400","Census Tract 224, Canyon County, Idaho","2628","224","49.4","6.1","7.4","3.0","3.6","2.2","7.3","3.1","5.0","2.7","27.3","5.5","57.0","5.6","49.8","5.8","43.6","6.0","11.1","3.4","6.1","2.6","4.9","2.5","4.6","2.8","0.8","1.2","0.8","1.2","27.3","5.5","40.1","2.1","3.2","(X)","4.5","(X)","9.0","(X)","1405","127","64.4","7.4","4.7","3.0","0.9","1.4","9.8","4.7","7.9","4.4","12.4","5.0","71.5","6.2","63.8","7.1","59.6","7.6","9.7","4.6","3.8","2.9","3.3","2.7","6.5","3.9","1.5","2.3","1.5","2.3","12.4","5.0","42.4","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1223","167","32.1","7.5","10.5","5.0","6.7","4.4","4.6","3.6","1.6","2.5","44.5","9.0","40.4","8.6","33.8","7.8","25.3","7.0","12.8","5.4","8.8","4.4","6.8","3.9","2.4","2.6","0.0","2.6","0.0","2.6","44.5","9.0","35.9","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960100","Census Tract 9601, Payette County, Idaho","3644","255","53.7","5.8","11.6","4.1","4.3","2.6","5.2","2.8","8.8","3.4","16.4","3.9","64.8","5.4","52.0","5.8","43.6","5.4","16.9","3.8","12.3","3.6","9.1","3.4","1.9","1.5","1.0","1.1","1.0","1.1","16.4","3.9","39.2","1.5","3.1","(X)","4.6","(X)","3.0","(X)","1695","162","55.9","7.9","13.1","5.7","3.1","3.4","9.4","6.0","10.9","6.1","7.6","4.0","79.8","6.9","63.2","8.6","53.5","7.6","12.6","6.1","5.8","3.4","2.5","2.3","0.0","1.9","0.0","1.9","0.0","1.9","7.6","4.0","42.0","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1949","170","51.8","7.7","10.3","4.8","5.3","4.2","1.5","1.5","7.0","4.1","24.0","6.1","51.8","8.8","42.2","8.5","35.1","8.3","20.6","6.0","18.0","6.3","14.8","6.2","3.6","2.8","1.9","2.1","1.9","2.1","24.0","6.1","36.2","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960200","Census Tract 9602, Payette County, Idaho","2454","236","50.7","6.8","7.9","3.1","6.9","3.4","5.5","3.4","7.9","3.6","21.1","5.1","55.2","7.0","49.1","6.0","42.6","6.1","16.7","5.0","7.1","3.1","5.8","2.9","6.9","3.9","2.4","2.1","2.4","2.1","21.1","5.1","36.9","2.0","2.3","(X)","6.2","(X)","4.0","(X)","1237","146","57.7","9.3","5.0","3.8","8.1","5.0","5.3","3.1","9.1","5.4","14.9","6.8","59.9","10.1","54.6","9.2","50.9","8.9","13.6","6.5","4.8","3.8","3.4","3.4","11.6","7.3","3.4","3.8","3.4","3.8","14.9","6.8","38.7","3.3","(X)","(X)","(X)","(X)","(X)","(X)","1217","149","43.6","8.0","10.8","4.5","5.7","3.9","5.7","5.7","6.7","4.2","27.5","7.7","50.5","8.2","43.5","7.2","34.1","7.9","19.9","6.2","9.5","4.5","8.2","4.3","2.1","2.2","1.3","1.9","1.3","1.9","27.5","7.7","34.9","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960300","Census Tract 9603, Payette County, Idaho","4247","224","56.5","5.2","6.9","3.0","5.6","2.7","4.0","2.2","8.2","3.1","18.9","4.1","61.1","5.5","53.4","5.6","48.1","5.9","15.8","5.6","8.5","3.9","6.9","3.3","4.1","2.3","1.4","1.0","1.4","1.0","18.9","4.1","38.7","1.8","3.5","(X)","4.5","(X)","4.2","(X)","2035","154","65.7","8.0","6.0","3.3","2.8","2.7","3.4","3.2","10.4","5.3","11.7","5.2","73.9","7.3","66.8","8.2","61.4","8.1","12.6","6.0","3.2","2.8","2.6","2.3","1.8","1.7","1.8","1.7","1.8","1.7","11.7","5.2","42.3","2.5","(X)","(X)","(X)","(X)","(X)","(X)","2212","151","47.9","7.6","7.7","4.5","8.1","4.3","4.5","2.8","6.3","3.7","25.5","7.9","49.4","8.1","41.1","7.4","35.9","7.5","18.8","7.3","13.4","6.9","10.9","5.8","6.3","4.3","1.1","1.2","1.1","1.2","25.5","7.9","34.8","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960400","Census Tract 9604, Payette County, Idaho","2971","250","46.4","5.9","9.7","3.4","7.8","3.2","5.5","2.6","8.5","2.7","22.0","4.7","64.5","4.5","48.6","5.3","41.5","5.7","7.7","2.0","4.9","1.6","3.6","1.3","5.7","2.2","2.7","1.5","1.2","0.8","22.0","4.7","42.4","1.9","6.6","(X)","7.8","(X)","6.5","(X)","1642","191","48.1","8.0","10.2","4.7","9.5","4.4","7.1","3.7","7.8","3.7","17.4","6.9","73.9","6.5","55.5","6.9","46.5","8.0","5.3","2.3","2.3","1.7","1.6","1.2","3.4","2.2","0.5","0.7","0.0","2.0","17.4","6.9","44.8","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1329","146","44.4","7.7","9.1","4.5","5.7","3.7","3.5","2.0","9.5","4.1","27.8","6.1","52.8","6.0","40.1","7.3","35.4","7.6","10.8","3.5","8.1","2.9","6.2","2.7","8.6","3.8","5.3","3.1","2.8","1.8","27.8","6.1","38.9","3.6","(X)","(X)","(X)","(X)","(X)","(X)"
